word1	pos1	word2	pos2	wup_similarity	bert_split_class	freq1	freq2	bert_split_word1	bert_split_word2	xlnet_split_class	xlnet_split_word1	xlnet_split_word2	electra_split_class	electra_split_word1	electra_split_word2	fasttext_split_class
heater	n	massasauga	n	0.3333333333333333	2-split	3.55	0.0	['heat', '##er']	['mass', '##asa', '##uga']	1-split	['▁heater']	['▁mass', 'asa', 'uga']	2-split	['heat', '##er']	['mass', '##asa', '##uga']	0-split
caper	n	mantilla	n	0.3809523809523809	2-split	2.86	1.73	['cape', '##r']	['man', '##till', '##a']	2-split	['▁cap', 'er']	['▁man', 't', 'illa']	2-split	['cape', '##r']	['man', '##till', '##a']	0-split
diction	n	materialisation	n	0.3076923076923077	2-split	2.71	1.34	['di', '##ction']	['material', '##isation']	2-split	['▁', 'diction']	['▁material', 'isation']	2-split	['di', '##ction']	['material', '##isation']	0-split
hotchpotch	n	tangelo	n	0.3529411764705882	2-split	1.62	1.36	['hot', '##ch', '##pot', '##ch']	['tang', '##elo']	2-split	['▁hot', 'ch', 'pot', 'ch']	['▁', 'tang', 'elo']	2-split	['hot', '##ch', '##pot', '##ch']	['tang', '##elo']	0-split
acoustics	n	shoofly	n	0.3529411764705882	2-split	3.1	1.18	['acoustic', '##s']	['sho', '##of', '##ly']	2-split	['▁acoustic', 's']	['▁', 's', 'hoo', 'fly']	2-split	['acoustic', '##s']	['sho', '##of', '##ly']	0-split
congratulation	n	hamadryad	n	0.3157894736842105	2-split	2.73	0.0	['cong', '##rat', '##ulation']	['ham', '##ad', '##rya', '##d']	2-split	['▁con', 'grat', 'ulation']	['▁', 'ham', 'ad', 'ry', 'ad']	2-split	['cong', '##rat', '##ulation']	['ham', '##ad', '##rya', '##d']	0-split
carillon	n	sod	n	0.375	2-split	2.27	3.25	['car', '##illon']	['so', '##d']	2-split	['▁car', 'illon']	['▁so', 'd']	2-split	['car', '##illon']	['so', '##d']	0-split
bulrush	n	mephitis	n	0.2222222222222222	2-split	1.65	1.27	['bu', '##lr', '##ush']	['me', '##phi', '##tis']	2-split	['▁', 'bul', 'rush']	['▁me', 'ph', 'itis']	2-split	['bu', '##lr', '##ush']	['me', '##phi', '##tis']	0-split
fertilization	n	rigging	n	0.2666666666666666	2-split	3.05	3.42	['fe', '##rti', '##lization']	['rig', '##ging']	2-split	['▁', 'fer', 'til', 'ization']	['▁', 'rigg', 'ing']	2-split	['fe', '##rti', '##lization']	['rig', '##ging']	0-split
girasol	n	mailbox	n	0.3636363636363636	2-split	1.08	3.31	['gi', '##ras', '##ol']	['mail', '##box']	1-split	['▁', 'g', 'ira', 'sol']	['▁mailbox']	2-split	['gi', '##ras', '##ol']	['mail', '##box']	0-split
defoliation	n	trefoil	n	0.3076923076923077	2-split	1.81	2.23	['def', '##oli', '##ation']	['tre', '##foil']	2-split	['▁def', 'oli', 'ation']	['▁', 't', 'ref', 'oil']	2-split	['def', '##oli', '##ation']	['tre', '##foil']	0-split
drippiness	n	thaumaturgy	n	0.2857142857142857	2-split	0.0	1.39	['drip', '##pine', '##ss']	['tha', '##uma', '##tur', '##gy']	2-split	['▁drip', 'pi', 'ness']	['▁', 'tha', 'um', 'atur', 'gy']	2-split	['drip', '##pine', '##ss']	['tha', '##uma', '##tur', '##gy']	1-split
bugloss	n	lute	n	0.3809523809523809	2-split	1.14	2.87	['bug', '##los', '##s']	['lu', '##te']	2-split	['▁bug', 'loss']	['▁', 'lute']	2-split	['bug', '##los', '##s']	['lu', '##te']	0-split
impersonation	n	pointillism	n	0.3076923076923077	2-split	2.87	1.78	['imp', '##erson', '##ation']	['point', '##ill', '##ism']	2-split	['▁im', 'person', 'ation']	['▁point', 'ill', 'ism']	2-split	['imp', '##erson', '##ation']	['point', '##ill', '##ism']	0-split
gasometer	n	medlar	n	0.3809523809523809	2-split	1.66	1.58	['gas', '##ometer']	['med', '##lar']	2-split	['▁gas', 'ometer']	['▁', 'med', 'lar']	2-split	['gas', '##ometer']	['med', '##lar']	0-split
miscellany	n	stolidity	n	0.3636363636363636	2-split	2.55	1.26	['mis', '##cel', '##lan', '##y']	['st', '##oli', '##dity']	2-split	['▁mis', 'cell', 'any']	['▁', 's', 'to', 'lid', 'ity']	2-split	['mis', '##cel', '##lan', '##y']	['st', '##oli', '##dity']	0-split
catatonia	n	worksheet	n	0.25	2-split	1.95	2.93	['cat', '##aton', '##ia']	['works', '##hee', '##t']	2-split	['▁cat', 'at', 'onia']	['▁work', 'sheet']	2-split	['cat', '##aton', '##ia']	['works', '##hee', '##t']	0-split
materialism	n	meander	n	0.375	2-split	3.05	2.69	['material', '##ism']	['mean', '##der']	2-split	['▁material', 'ism']	['▁me', 'ander']	2-split	['material', '##ism']	['mean', '##der']	0-split
agar	n	autopilot	n	0.2666666666666666	2-split	3.02	3.16	['ag', '##ar']	['auto', '##pi', '##lot']	2-split	['▁a', 'gar']	['▁auto', 'pilot']	2-split	['ag', '##ar']	['auto', '##pi', '##lot']	0-split
snip	n	whimsey	n	0.3157894736842105	2-split	2.84	1.22	['s', '##ni', '##p']	['w', '##him', '##sey']	2-split	['▁', 's', 'nip']	['▁whim', 'sey']	2-split	['s', '##ni', '##p']	['w', '##him', '##sey']	0-split
antlion	n	quicksand	n	0.3529411764705882	2-split	1.29	2.68	['ant', '##lion']	['quick', '##san', '##d']	2-split	['▁', 'ant', 'lion']	['▁quick', 's', 'and']	2-split	['ant', '##lion']	['quick', '##san', '##d']	0-split
striper	n	thenar	n	0.2666666666666666	2-split	1.99	1.21	['stripe', '##r']	['then', '##ar']	2-split	['▁strip', 'er']	['▁the', 'nar']	2-split	['stripe', '##r']	['then', '##ar']	0-split
triangulation	n	vividness	n	0.25	2-split	2.69	2.09	['tri', '##ang', '##ulation']	['vivid', '##ness']	2-split	['▁tri', 'ang', 'ulation']	['▁vivid', 'ness']	2-split	['tri', '##ang', '##ulation']	['vivid', '##ness']	0-split
dispenser	n	splinters	n	0.2666666666666666	2-split	3.03	2.79	['di', '##sp', '##ense', '##r']	['splinter', '##s']	2-split	['▁dispense', 'r']	['▁splinter', 's']	2-split	['di', '##sp', '##ense', '##r']	['splinter', '##s']	0-split
pleasingness	n	shoring	n	0.2666666666666666	2-split	0.0	2.49	['pleasing', '##ness']	['sho', '##ring']	2-split	['▁pleasing', 'ness']	['▁', 's', 'hor', 'ing']	2-split	['pleasing', '##ness']	['sho', '##ring']	1-split
titania	n	wisp	n	0.2857142857142857	2-split	2.52	2.68	['titan', '##ia']	['wi', '##sp']	2-split	['▁', 'titan', 'ia']	['▁', 'wi', 'sp']	2-split	['titan', '##ia']	['wi', '##sp']	0-split
garbanzo	n	scum	n	0.3529411764705882	2-split	1.96	3.71	['ga', '##rba', '##nzo']	['sc', '##um']	2-split	['▁garb', 'an', 'zo']	['▁', 's', 'cum']	2-split	['ga', '##rba', '##nzo']	['sc', '##um']	0-split
immobility	n	suckling	n	0.2857142857142857	2-split	2.35	2.76	['im', '##mo', '##bility']	['suck', '##ling']	2-split	['▁im', 'mobil', 'ity']	['▁suck', 'ling']	2-split	['im', '##mo', '##bility']	['suck', '##ling']	0-split
quintette	n	rollback	n	0.2666666666666666	2-split	1.16	2.7	['quintet', '##te']	['roll', '##back']	2-split	['▁', 'quin', 't', 'ette']	['▁roll', 'back']	2-split	['quintet', '##te']	['roll', '##back']	0-split
shipwreck	n	shylock	n	0.3478260869565217	2-split	3.11	2.44	['ship', '##wr', '##eck']	['shy', '##lock']	1-split	['▁shipwreck']	['▁shy', 'lock']	2-split	['ship', '##wr', '##eck']	['shy', '##lock']	0-split
djinn	n	exclamation	n	0.2666666666666666	2-split	2.47	3.09	['dj', '##inn']	['ex', '##cl', '##ama', '##tion']	2-split	['▁', 'dj', 'inn']	['▁ex', 'cla', 'm', 'ation']	2-split	['dj', '##inn']	['ex', '##cl', '##ama', '##tion']	0-split
impediment	n	postmortem	n	0.3529411764705882	2-split	3.05	2.75	['imp', '##ed', '##ime', '##nt']	['post', '##mo', '##rte', '##m']	1-split	['▁impediment']	['▁post', 'mort', 'em']	2-split	['imp', '##ed', '##ime', '##nt']	['post', '##mo', '##rte', '##m']	0-split
abradant	n	dithyramb	n	0.3076923076923077	2-split	0.0	1.11	['ab', '##rada', '##nt']	['di', '##thy', '##ram', '##b']	2-split	['▁a', 'bra', 'd', 'ant']	['▁di', 'thy', 'ram', 'b']	2-split	['ab', '##rada', '##nt']	['di', '##thy', '##ram', '##b']	1-split
cinch	n	sentimentalism	n	0.2666666666666666	2-split	2.65	1.8	['ci', '##nch']	['sentimental', '##ism']	2-split	['▁c', 'inch']	['▁sentimental', 'ism']	2-split	['ci', '##nch']	['sentimental', '##ism']	0-split
cloche	n	halibut	n	0.3333333333333333	2-split	2.11	2.71	['cl', '##oche']	['hal', '##ib', '##ut']	2-split	['▁', 'clo', 'che']	['▁', 'hali', 'but']	2-split	['cl', '##oche']	['hal', '##ib', '##ut']	0-split
pensionary	n	wallop	n	0.3076923076923077	2-split	1.48	2.62	['pension', '##ary']	['wall', '##op']	2-split	['▁pension', 'ary']	['▁wall', 'op']	2-split	['pension', '##ary']	['wall', '##op']	0-split
harmfulness	n	krone	n	0.2857142857142857	2-split	1.54	2.43	['harmful', '##ness']	['k', '##rone']	2-split	['▁harmful', 'ness']	['▁', 'kron', 'e']	2-split	['harmful', '##ness']	['k', '##rone']	0-split
corsair	n	impregnation	n	0.2222222222222222	2-split	2.83	2.25	['co', '##rsa', '##ir']	['imp', '##re', '##gna', '##tion']	2-split	['▁', 'cor', 's', 'air']	['▁imp', 'reg', 'nation']	2-split	['co', '##rsa', '##ir']	['imp', '##re', '##gna', '##tion']	0-split
jitter	n	materialism	n	0.375	2-split	2.47	3.05	['ji', '##tter']	['material', '##ism']	2-split	['▁', 'ji', 'tter']	['▁material', 'ism']	2-split	['ji', '##tter']	['material', '##ism']	0-split
heaps	n	peacefulness	n	0.3076923076923077	2-split	3.31	2.21	['heap', '##s']	['peaceful', '##ness']	2-split	['▁heap', 's']	['▁peaceful', 'ness']	2-split	['heap', '##s']	['peaceful', '##ness']	0-split
hippies	n	osculation	n	0.2666666666666666	2-split	3.04	0.0	['hip', '##pies']	['os', '##cula', '##tion']	2-split	['▁hip', 'pies']	['▁', 'os', 'c', 'ulation']	2-split	['hip', '##pies']	['os', '##cula', '##tion']	0-split
razing	n	stria	n	0.2352941176470588	2-split	2.27	1.64	['ra', '##zing']	['st', '##ria']	2-split	['▁', 'raz', 'ing']	['▁', 'st', 'ria']	2-split	['ra', '##zing']	['st', '##ria']	0-split
overnighter	n	scrapheap	n	0.2857142857142857	2-split	1.53	1.77	['overnight', '##er']	['scrap', '##hea', '##p']	2-split	['▁overnight', 'er']	['▁scrap', 'he', 'ap']	2-split	['overnight', '##er']	['scrap', '##hea', '##p']	0-split
determinative	n	transcendence	n	0.3333333333333333	2-split	2.14	2.89	['deter', '##mina', '##tive']	['trans', '##cend', '##ence']	2-split	['▁determin', 'ative']	['▁transcend', 'ence']	2-split	['deter', '##mina', '##tive']	['trans', '##cend', '##ence']	0-split
landholding	n	naiad	n	0.2352941176470588	2-split	1.89	1.77	['land', '##holding']	['naia', '##d']	2-split	['▁land', 'holding']	['▁', 'nai', 'ad']	2-split	['land', '##holding']	['naia', '##d']	0-split
meritocracy	n	slightness	n	0.3076923076923077	2-split	2.55	1.05	['merit', '##oc', '##rac', '##y']	['slight', '##ness']	2-split	['▁merit', 'ocracy']	['▁slight', 'ness']	2-split	['merit', '##oc', '##rac', '##y']	['slight', '##ness']	0-split
deterrence	n	flashpoint	n	0.3333333333333333	2-split	2.99	2.84	['deter', '##rence']	['flash', '##point']	2-split	['▁deter', 'rence']	['▁flash', 'point']	2-split	['deter', '##rence']	['flash', '##point']	0-split
beading	n	dada	n	0.3809523809523809	2-split	2.48	3.08	['bea', '##ding']	['dad', '##a']	2-split	['▁be', 'ad', 'ing']	['▁dad', 'a']	2-split	['bea', '##ding']	['dad', '##a']	0-split
cinquefoil	n	rota	n	0.2352941176470588	2-split	1.48	2.7	['ci', '##n', '##que', '##foil']	['rot', '##a']	2-split	['▁', 'cin', 'que', 'fo', 'il']	['▁rot', 'a']	2-split	['ci', '##n', '##que', '##foil']	['rot', '##a']	0-split
decapitation	n	peacefulness	n	0.2222222222222222	2-split	2.63	2.21	['dec', '##ap', '##itation']	['peaceful', '##ness']	2-split	['▁de', 'cap', 'it', 'ation']	['▁peaceful', 'ness']	2-split	['dec', '##ap', '##itation']	['peaceful', '##ness']	0-split
sundowner	n	travail	n	0.2857142857142857	2-split	1.89	2.51	['sun', '##down', '##er']	['tr', '##ava', '##il']	2-split	['▁sun', 'down', 'er']	['▁', 'tra', 'vail']	2-split	['sun', '##down', '##er']	['tr', '##ava', '##il']	0-split
distaff	n	indent	n	0.3529411764705882	2-split	2.2	2.44	['di', '##sta', '##ff']	['ind', '##ent']	2-split	['▁di', 'staff']	['▁in', 'dent']	2-split	['di', '##sta', '##ff']	['ind', '##ent']	0-split
ream	n	recap	n	0.3076923076923077	2-split	2.44	3.45	['re', '##am']	['rec', '##ap']	2-split	['▁', 're', 'am']	['▁', 're', 'cap']	2-split	['re', '##am']	['rec', '##ap']	0-split
liberalness	n	undercoat	n	0.2352941176470588	2-split	0.0	2.06	['liberal', '##ness']	['under', '##coat']	2-split	['▁liberal', 'ness']	['▁under', 'coat']	2-split	['liberal', '##ness']	['under', '##coat']	0-split
cogitation	n	housecleaning	n	0.3333333333333333	2-split	1.37	2.15	['co', '##git', '##ation']	['house', '##cle', '##ani', '##ng']	2-split	['▁co', 'git', 'ation']	['▁house', 'clean', 'ing']	2-split	['co', '##git', '##ation']	['house', '##cle', '##ani', '##ng']	0-split
beluga	n	grapnel	n	0.32	2-split	2.69	1.32	['bel', '##uga']	['gr', '##ap', '##nel']	2-split	['▁', 'bel', 'uga']	['▁', 'gra', 'p', 'nel']	2-split	['bel', '##uga']	['gr', '##ap', '##nel']	0-split
kamikaze	n	offing	n	0.3076923076923077	2-split	2.87	2.61	['kam', '##ika', '##ze']	['off', '##ing']	2-split	['▁', 'ka', 'm', 'ika', 'ze']	['▁off', 'ing']	2-split	['kam', '##ika', '##ze']	['off', '##ing']	0-split
oxeye	n	pleasance	n	0.3333333333333333	2-split	0.0	2.05	['ox', '##eye']	['pleas', '##ance']	2-split	['▁', 'ox', 'eye']	['▁plea', 's', 'ance']	2-split	['ox', '##eye']	['pleas', '##ance']	0-split
atheneum	n	expiration	n	0.2857142857142857	2-split	2.13	3.48	['at', '##hen', '##eum']	['ex', '##piration']	1-split	['▁a', 'the', 'ne', 'um']	['▁expiration']	2-split	['at', '##hen', '##eum']	['ex', '##piration']	0-split
jute	n	tabulation	n	0.25	2-split	2.79	2.32	['ju', '##te']	['tab', '##ulation']	2-split	['▁', 'ju', 'te']	['▁tab', 'ulation']	2-split	['ju', '##te']	['tab', '##ulation']	0-split
howler	n	lyceum	n	0.3333333333333333	2-split	2.51	2.64	['howl', '##er']	['l', '##yce', '##um']	2-split	['▁how', 'ler']	['▁', 'ly', 'ce', 'um']	2-split	['howl', '##er']	['l', '##yce', '##um']	0-split
disclaimer	n	separateness	n	0.2857142857142857	2-split	3.46	1.97	['disc', '##lai', '##mer']	['separate', '##ness']	1-split	['▁disclaimer']	['▁separate', 'ness']	2-split	['disc', '##lai', '##mer']	['separate', '##ness']	0-split
impoverishment	n	stenograph	n	0.2666666666666666	2-split	2.24	0.0	['imp', '##over', '##ishment']	['ste', '##no', '##graph']	2-split	['▁imp', 'over', 'ish', 'ment']	['▁', 'sten', 'ograph']	2-split	['imp', '##over', '##ishment']	['ste', '##no', '##graph']	0-split
hajji	n	juxtaposition	n	0.3529411764705882	2-split	2.16	2.96	['ha', '##j', '##ji']	['ju', '##xt', '##ap', '##osition']	2-split	['▁ha', 'j', 'ji']	['▁', 'ju', 'x', 'ta', 'position']	2-split	['ha', '##j', '##ji']	['ju', '##xt', '##ap', '##osition']	0-split
audacity	n	lunge	n	0.2352941176470588	2-split	3.27	2.85	['au', '##da', '##city']	['lung', '##e']	2-split	['▁a', 'uda', 'city']	['▁lung', 'e']	2-split	['au', '##da', '##city']	['lung', '##e']	0-split
backfire	n	flatness	n	0.3529411764705882	2-split	3.11	2.41	['back', '##fire']	['flat', '##ness']	2-split	['▁back', 'fire']	['▁flat', 'ness']	2-split	['back', '##fire']	['flat', '##ness']	0-split
sensitization	n	tomatillo	n	0.3076923076923077	2-split	2.39	1.66	['sen', '##sit', '##ization']	['tom', '##ati', '##llo']	2-split	['▁', 'sens', 'it', 'ization']	['▁to', 'mat', 'illo']	2-split	['sen', '##sit', '##ization']	['tom', '##ati', '##llo']	0-split
phalanx	n	rebate	n	0.25	2-split	2.85	3.31	['ph', '##ala', '##nx']	['re', '##bate']	1-split	['▁', 'phal', 'an', 'x']	['▁rebate']	2-split	['ph', '##ala', '##nx']	['re', '##bate']	0-split
calvary	n	naturalism	n	0.3529411764705882	2-split	2.99	2.79	['cal', '##vary']	['natural', '##ism']	2-split	['▁', 'cal', 'var', 'y']	['▁natural', 'ism']	2-split	['cal', '##vary']	['natural', '##ism']	0-split
jab	n	vicuna	n	0.2222222222222222	2-split	3.35	1.56	['ja', '##b']	['vic', '##una']	1-split	['▁jab']	['▁', 'vic', 'una']	2-split	['ja', '##b']	['vic', '##una']	0-split
drool	n	fossa	n	0.3076923076923077	2-split	3.04	2.57	['dr', '##ool']	['f', '##ossa']	2-split	['▁', 'dro', 'ol']	['▁fo', 's', 'sa']	2-split	['dr', '##ool']	['f', '##ossa']	0-split
silex	n	splutter	n	0.2352941176470588	2-split	1.87	1.83	['si', '##le', '##x']	['sp', '##lu', '##tter']	2-split	['▁', 'sil', 'ex']	['▁', 's', 'pl', 'utter']	2-split	['si', '##le', '##x']	['sp', '##lu', '##tter']	0-split
assay	n	gagman	n	0.3333333333333333	2-split	3.28	0.0	['ass', '##ay']	['gag', '##man']	2-split	['▁as', 'say']	['▁gag', 'man']	2-split	['ass', '##ay']	['gag', '##man']	0-split
grouper	n	inhalation	n	0.375	2-split	2.54	3.12	['group', '##er']	['in', '##hala', '##tion']	1-split	['▁group', 'er']	['▁inhalation']	2-split	['group', '##er']	['in', '##hala', '##tion']	0-split
overpayment	n	perverseness	n	0.25	2-split	2.28	1.29	['over', '##pa', '##yme', '##nt']	['per', '##verse', '##ness']	2-split	['▁over', 'payment']	['▁per', 'verse', 'ness']	2-split	['over', '##pa', '##yme', '##nt']	['per', '##verse', '##ness']	0-split
suzerainty	n	tenge	n	0.25	2-split	2.09	1.86	['su', '##zer', '##aint', '##y']	['ten', '##ge']	2-split	['▁', 's', 'uze', 'rain', 'ty']	['▁ten', 'ge']	2-split	['su', '##zer', '##aint', '##y']	['ten', '##ge']	0-split
autopilot	n	subsidization	n	0.2352941176470588	2-split	3.16	1.89	['auto', '##pi', '##lot']	['sub', '##si', '##di', '##zation']	2-split	['▁auto', 'pilot']	['▁sub', 's', 'id', 'ization']	2-split	['auto', '##pi', '##lot']	['sub', '##si', '##di', '##zation']	0-split
acknowledgement	n	selflessness	n	0.3529411764705882	2-split	3.32	2.62	['acknowledge', '##ment']	['self', '##lessness']	2-split	['▁acknowledge', 'ment']	['▁self', 'lessness']	2-split	['acknowledge', '##ment']	['self', '##lessness']	0-split
buckskin	n	frostiness	n	0.2222222222222222	2-split	2.27	0.0	['bucks', '##kin']	['frost', '##iness']	2-split	['▁bucks', 'kin']	['▁frost', 'iness']	2-split	['bucks', '##kin']	['frost', '##iness']	0-split
echelon	n	infusion	n	0.25	2-split	2.93	3.29	['ec', '##hel', '##on']	['in', '##fusion']	2-split	['▁', 'eche', 'lon']	['▁in', 'fusion']	2-split	['ec', '##hel', '##on']	['in', '##fusion']	0-split
bookfair	n	phenol	n	0.2666666666666666	2-split	1.48	2.64	['book', '##fa', '##ir']	['ph', '##eno', '##l']	2-split	['▁book', 'fair']	['▁', 'phenol']	2-split	['book', '##fa', '##ir']	['ph', '##eno', '##l']	0-split
carillon	n	profitableness	n	0.2666666666666666	2-split	2.27	1.26	['car', '##illon']	['profitable', '##ness']	2-split	['▁car', 'illon']	['▁profitable', 'ness']	2-split	['car', '##illon']	['profitable', '##ness']	0-split
deanery	n	laterality	n	0.3	2-split	2.23	1.55	['dean', '##ery']	['lateral', '##ity']	2-split	['▁dean', 'ery']	['▁later', 'ality']	2-split	['dean', '##ery']	['lateral', '##ity']	0-split
delirium	n	reveille	n	0.2666666666666666	2-split	2.96	2.26	['del', '##iri', '##um']	['rev', '##eil', '##le']	2-split	['▁de', 'li', 'rium']	['▁', 're', 've', 'ille']	2-split	['del', '##iri', '##um']	['rev', '##eil', '##le']	0-split
bogie	n	marjoram	n	0.3636363636363636	2-split	2.46	2.13	['bog', '##ie']	['mar', '##jo', '##ram']	2-split	['▁bog', 'ie']	['▁', 'mar', 'jo', 'ram']	2-split	['bog', '##ie']	['mar', '##jo', '##ram']	0-split
birthright	n	shingles	n	0.375	2-split	3.02	3.08	['birth', '##right']	['shin', '##gles']	2-split	['▁birth', 'right']	['▁shingle', 's']	2-split	['birth', '##right']	['shin', '##gles']	0-split
inhalation	n	undercoat	n	0.3529411764705882	2-split	3.12	2.06	['in', '##hala', '##tion']	['under', '##coat']	1-split	['▁inhalation']	['▁under', 'coat']	2-split	['in', '##hala', '##tion']	['under', '##coat']	0-split
blueberry	n	tomentum	n	0.2352941176470588	2-split	3.3	1.09	['blue', '##berry']	['tome', '##nt', '##um']	2-split	['▁blue', 'berry']	['▁to', 'ment', 'um']	2-split	['blue', '##berry']	['tome', '##nt', '##um']	0-split
behemoth	n	broiler	n	0.3636363636363636	2-split	2.97	2.65	['be', '##hem', '##oth']	['bro', '##ile', '##r']	2-split	['▁be', 'he', 'mo', 'th']	['▁', 'bro', 'iler']	2-split	['be', '##hem', '##oth']	['bro', '##ile', '##r']	0-split
buildup	n	sensualism	n	0.3	2-split	3.37	1.21	['build', '##up']	['sensual', '##ism']	1-split	['▁buildup']	['▁sensual', 'ism']	2-split	['build', '##up']	['sensual', '##ism']	0-split
headroom	n	reflexion	n	0.3333333333333333	2-split	2.63	1.81	['head', '##room']	['reflex', '##ion']	2-split	['▁head', 'room']	['▁reflex', 'ion']	2-split	['head', '##room']	['reflex', '##ion']	0-split
filth	n	syrinx	n	0.2857142857142857	2-split	3.41	1.83	['fi', '##lth']	['sy', '##rin', '##x']	2-split	['▁', 'fil', 'th']	['▁', 's', 'y', 'rin', 'x']	2-split	['fi', '##lth']	['sy', '##rin', '##x']	0-split
reactivity	n	sticker	n	0.2666666666666666	2-split	2.89	3.71	['react', '##ivity']	['stick', '##er']	1-split	['▁', 're', 'activity']	['▁sticker']	2-split	['react', '##ivity']	['stick', '##er']	0-split
flakiness	n	patchwork	n	0.25	2-split	1.6	3.1	['fl', '##aki', '##ness']	['patch', '##work']	2-split	['▁flak', 'iness']	['▁patch', 'work']	2-split	['fl', '##aki', '##ness']	['patch', '##work']	0-split
decisiveness	n	mending	n	0.25	2-split	2.17	2.92	['decisive', '##ness']	['men', '##ding']	2-split	['▁decisive', 'ness']	['▁men', 'ding']	2-split	['decisive', '##ness']	['men', '##ding']	0-split
lovebird	n	railhead	n	0.3809523809523809	2-split	1.83	1.87	['love', '##bird']	['rail', '##head']	2-split	['▁love', 'bird']	['▁rail', 'head']	2-split	['love', '##bird']	['rail', '##head']	0-split
expostulation	n	pinprick	n	0.2666666666666666	2-split	0.0	1.99	['expo', '##st', '##ulation']	['pin', '##pr', '##ick']	2-split	['▁ex', 'post', 'ulation']	['▁pin', 'p', 'rick']	2-split	['expo', '##st', '##ulation']	['pin', '##pr', '##ick']	0-split
automaton	n	lox	n	0.3076923076923077	2-split	2.68	2.65	['auto', '##mat', '##on']	['lo', '##x']	2-split	['▁auto', 'ma', 'ton']	['▁lo', 'x']	2-split	['auto', '##mat', '##on']	['lo', '##x']	0-split
immodesty	n	puller	n	0.2666666666666666	2-split	1.66	2.62	['im', '##mo', '##des', '##ty']	['pull', '##er']	2-split	['▁im', 'mode', 's', 'ty']	['▁pull', 'er']	2-split	['im', '##mo', '##des', '##ty']	['pull', '##er']	0-split
conjurer	n	inertia	n	0.2666666666666666	2-split	2.24	3.17	['con', '##jure', '##r']	['in', '##ert', '##ia']	1-split	['▁conjure', 'r']	['▁inertia']	2-split	['con', '##jure', '##r']	['in', '##ert', '##ia']	0-split
camion	n	moorhen	n	0.32	2-split	1.47	1.59	['cam', '##ion']	['moor', '##hen']	2-split	['▁', 'cam', 'ion']	['▁', 'moor', 'hen']	2-split	['cam', '##ion']	['moor', '##hen']	0-split
boisterousness	n	footboard	n	0.2105263157894736	2-split	1.21	1.73	['bois', '##ter', '##ous', '##ness']	['foot', '##board']	2-split	['▁', 'bo', 'ister', 'ous', 'ness']	['▁foot', 'board']	2-split	['bois', '##ter', '##ous', '##ness']	['foot', '##board']	0-split
marihuana	n	trepan	n	0.3636363636363636	2-split	2.17	1.14	['mari', '##hua', '##na']	['tre', '##pan']	2-split	['▁', 'mari', 'hu', 'ana']	['▁', 't', 're', 'pan']	2-split	['mari', '##hua', '##na']	['tre', '##pan']	0-split
shedding	n	topiary	n	0.2666666666666666	2-split	3.4	2.3	['shed', '##ding']	['top', '##iary']	2-split	['▁she', 'dding']	['▁to', 'pi', 'ary']	2-split	['shed', '##ding']	['top', '##iary']	0-split
butterfish	n	meltdown	n	0.25	2-split	1.45	3.55	['butter', '##fish']	['melt', '##down']	1-split	['▁butter', 'fish']	['▁meltdown']	2-split	['butter', '##fish']	['melt', '##down']	0-split
fomentation	n	pacesetter	n	0.3529411764705882	2-split	0.0	1.98	['f', '##ome', '##ntation']	['paces', '##ette', '##r']	2-split	['▁fo', 'ment', 'ation']	['▁pace', 'set', 'ter']	2-split	['f', '##ome', '##ntation']	['paces', '##ette', '##r']	0-split
hajji	n	sty	n	0.3809523809523809	2-split	2.16	2.47	['ha', '##j', '##ji']	['st', '##y']	2-split	['▁ha', 'j', 'ji']	['▁', 's', 'ty']	2-split	['ha', '##j', '##ji']	['st', '##y']	0-split
abruptness	n	dogleg	n	0.375	2-split	1.71	1.81	['abrupt', '##ness']	['dog', '##leg']	2-split	['▁abrupt', 'ness']	['▁dog', 'leg']	2-split	['abrupt', '##ness']	['dog', '##leg']	0-split
moorage	n	rigidity	n	0.2666666666666666	2-split	1.4	2.99	['moor', '##age']	['rigid', '##ity']	2-split	['▁', 'moor', 'age']	['▁rigid', 'ity']	2-split	['moor', '##age']	['rigid', '##ity']	0-split
crematory	n	gulping	n	0.2352941176470588	2-split	2.06	2.31	['cr', '##ema', '##tory']	['gulp', '##ing']	2-split	['▁cre', 'm', 'atory']	['▁gulp', 'ing']	2-split	['cr', '##ema', '##tory']	['gulp', '##ing']	0-split
correctness	n	pillage	n	0.3333333333333333	2-split	3.39	2.76	['correct', '##ness']	['pill', '##age']	2-split	['▁correct', 'ness']	['▁pill', 'age']	2-split	['correct', '##ness']	['pill', '##age']	0-split
harmfulness	n	sanction	n	0.3333333333333333	2-split	1.54	3.43	['harmful', '##ness']	['san', '##ction']	1-split	['▁harmful', 'ness']	['▁sanction']	2-split	['harmful', '##ness']	['san', '##ction']	0-split
obeche	n	recombination	n	0.2352941176470588	2-split	0.0	2.97	['obe', '##che']	['rec', '##om', '##bina', '##tion']	2-split	['▁ob', 'eche']	['▁', 're', 'comb', 'in', 'ation']	2-split	['obe', '##che']	['rec', '##om', '##bina', '##tion']	0-split
maraschino	n	whoreson	n	0.375	2-split	2.15	1.37	['mara', '##sch', '##ino']	['whore', '##son']	2-split	['▁', 'mara', 's', 'chino']	['▁who', 're', 'son']	2-split	['mara', '##sch', '##ino']	['whore', '##son']	0-split
