word1	pos1	word2	pos2	wup_similarity	bert_split_class	freq1	freq2	bert_split_word1	bert_split_word2	xlnet_split_class	xlnet_split_word1	xlnet_split_word2	electra_split_class	electra_split_word1	electra_split_word2	fasttext_split_class
cosset	v	quip	v	0.4444444444444444	2-split	1.38	2.67	['co', '##sse', '##t']	['qui', '##p']	2-split	['▁co', 's', 'set']	['▁', 'qui', 'p']	2-split	['co', '##sse', '##t']	['qui', '##p']	0-split
decrypt	v	phonate	v	0.5454545454545454	2-split	2.68	0.0	['dec', '##ry', '##pt']	['ph', '##onate']	2-split	['▁de', 'crypt']	['▁', 'phon', 'ate']	2-split	['dec', '##ry', '##pt']	['ph', '##onate']	0-split
cognise	v	weaponize	v	0.4	2-split	0.0	2.15	['co', '##gni', '##se']	['weapon', '##ize']	2-split	['▁co', 'gni', 'se']	['▁weapon', 'ize']	2-split	['co', '##gni', '##se']	['weapon', '##ize']	0-split
contraindicate	v	reword	v	0.4	2-split	0.0	2.08	['contra', '##ind', '##icate']	['re', '##word']	2-split	['▁con', 'train', 'dicate']	['▁', 're', 'word']	2-split	['contra', '##ind', '##icate']	['re', '##word']	0-split
propound	v	reiterate	v	0.4285714285714285	2-split	1.55	3.13	['prop', '##ound']	['rei', '##tera', '##te']	1-split	['▁pro', 'pound']	['▁reiterate']	2-split	['prop', '##ound']	['rei', '##tera', '##te']	0-split
decarbonize	v	displease	v	0.4	2-split	1.23	2.2	['dec', '##ar', '##bon', '##ize']	['di', '##sp', '##lea', '##se']	2-split	['▁de', 'carbon', 'ize']	['▁dis', 'please']	2-split	['dec', '##ar', '##bon', '##ize']	['di', '##sp', '##lea', '##se']	0-split
discern	v	weaponize	v	0.4	2-split	3.23	2.15	['disc', '##ern']	['weapon', '##ize']	1-split	['▁discern']	['▁weapon', 'ize']	2-split	['disc', '##ern']	['weapon', '##ize']	0-split
metabolise	v	mildew	v	0.4	2-split	1.64	2.86	['meta', '##bol', '##ise']	['mild', '##ew']	2-split	['▁meta', 'bol', 'ise']	['▁mild', 'ew']	2-split	['meta', '##bol', '##ise']	['mild', '##ew']	0-split
bollocks	v	sulk	v	0.4	2-split	3.09	2.55	['bo', '##llo', '##cks']	['sul', '##k']	2-split	['▁', 'bol', 'lock', 's']	['▁', 's', 'ul', 'k']	2-split	['bo', '##llo', '##cks']	['sul', '##k']	0-split
marginalise	v	moot	v	0.4	2-split	1.65	3.23	['marginal', '##ise']	['mo', '##ot']	2-split	['▁marginal', 'ise']	['▁', 'moo', 't']	2-split	['marginal', '##ise']	['mo', '##ot']	0-split
flunk	v	mispronounce	v	0.4	2-split	2.17	1.89	['flu', '##nk']	['mis', '##pro', '##no', '##unce']	2-split	['▁flu', 'nk']	['▁mis', 'pro', 'n', 'ounce']	2-split	['flu', '##nk']	['mis', '##pro', '##no', '##unce']	0-split
chirrup	v	jut	v	0.4	2-split	1.48	2.54	['chi', '##rr', '##up']	['ju', '##t']	2-split	['▁', 'chi', 'rr', 'up']	['▁', 'ju', 't']	2-split	['chi', '##rr', '##up']	['ju', '##t']	0-split
subsist	v	teeter	v	0.4	2-split	2.55	2.43	['sub', '##sis', '##t']	['tee', '##ter']	2-split	['▁sub', 's', 'ist']	['▁tee', 'ter']	2-split	['sub', '##sis', '##t']	['tee', '##ter']	0-split
larn	v	luxate	v	0.4	2-split	1.59	0.0	['la', '##rn']	['lux', '##ate']	2-split	['▁', 'lar', 'n']	['▁', 'lux', 'ate']	2-split	['la', '##rn']	['lux', '##ate']	1-split
mildew	v	waffle	v	0.4	2-split	2.86	3.3	['mild', '##ew']	['wa', '##ffle']	2-split	['▁mild', 'ew']	['▁', 'w', 'aff', 'le']	2-split	['mild', '##ew']	['wa', '##ffle']	0-split
enrol	v	mothball	v	0.4	2-split	2.67	1.84	['en', '##rol']	['moth', '##ball']	2-split	['▁', 'en', 'rol']	['▁moth', 'ball']	2-split	['en', '##rol']	['moth', '##ball']	0-split
cerebrate	v	mutate	v	0.4	2-split	0.0	2.63	['ce', '##re', '##brate']	['mu', '##tate']	1-split	['▁', 'cer', 'eb', 'rate']	['▁mutate']	2-split	['ce', '##re', '##brate']	['mu', '##tate']	0-split
dupe	v	madrigal	v	0.4285714285714285	2-split	2.78	2.47	['du', '##pe']	['mad', '##ri', '##gal']	2-split	['▁du', 'pe']	['▁mad', 'rig', 'al']	2-split	['du', '##pe']	['mad', '##ri', '##gal']	0-split
enlace	v	grovel	v	0.5	2-split	1.34	2.28	['en', '##lace']	['grove', '##l']	2-split	['▁', 'en', 'lac', 'e']	['▁', 'grove', 'l']	2-split	['en', '##lace']	['grove', '##l']	0-split
abolish	v	relent	v	0.5	2-split	3.48	2.52	['ab', '##olis', '##h']	['re', '##lent']	1-split	['▁abolish']	['▁', 're', 'lent']	2-split	['ab', '##olis', '##h']	['re', '##lent']	0-split
derecognize	v	subtend	v	0.4	2-split	0.0	1.21	['der', '##ec', '##og', '##ni', '##ze']	['sub', '##ten', '##d']	2-split	['▁de', 're', 'cog', 'n', 'ize']	['▁sub', 't', 'end']	2-split	['der', '##ec', '##og', '##ni', '##ze']	['sub', '##ten', '##d']	1-split
metabolise	v	unpack	v	0.4	2-split	1.64	3.04	['meta', '##bol', '##ise']	['un', '##pack']	2-split	['▁meta', 'bol', 'ise']	['▁un', 'pack']	2-split	['meta', '##bol', '##ise']	['un', '##pack']	0-split
notarize	v	overemphasise	v	0.5714285714285714	2-split	1.49	0.0	['not', '##ari', '##ze']	['over', '##em', '##pha', '##sis', '##e']	2-split	['▁not', 'ar', 'ize']	['▁over', 'emp', 'has', 'ise']	2-split	['not', '##ari', '##ze']	['over', '##em', '##pha', '##sis', '##e']	0-split
delist	v	disorganise	v	0.4	2-split	1.87	0.0	['del', '##ist']	['di', '##sor', '##gan', '##ise']	2-split	['▁de', 'list']	['▁dis', 'organ', 'ise']	2-split	['del', '##ist']	['di', '##sor', '##gan', '##ise']	0-split
denominate	v	unhand	v	0.4	2-split	1.45	1.34	['den', '##omi', '##nate']	['un', '##hand']	2-split	['▁', 'den', 'om', 'inate']	['▁un', 'hand']	2-split	['den', '##omi', '##nate']	['un', '##hand']	0-split
derecognise	v	interdepend	v	0.4	2-split	0.0	0.0	['der', '##ec', '##og', '##nis', '##e']	['inter', '##de', '##pen', '##d']	2-split	['▁de', 're', 'cog', 'n', 'ise']	['▁inter', 'depend']	2-split	['der', '##ec', '##og', '##nis', '##e']	['inter', '##de', '##pen', '##d']	2-split
clam	v	oversleep	v	0.4	2-split	3.22	1.94	['cl', '##am']	['overs', '##lee', '##p']	1-split	['▁clam']	['▁over', 'sleep']	2-split	['cl', '##am']	['overs', '##lee', '##p']	0-split
dishearten	v	empathise	v	0.4	2-split	1.63	2.43	['dish', '##ear', '##ten']	['em', '##path', '##ise']	2-split	['▁dis', 'heart', 'en']	['▁em', 'path', 'ise']	2-split	['dish', '##ear', '##ten']	['em', '##path', '##ise']	0-split
debrief	v	portend	v	0.4285714285714285	2-split	2.45	2.14	['de', '##bri', '##ef']	['porte', '##nd']	2-split	['▁de', 'bri', 'ef']	['▁port', 'end']	2-split	['de', '##bri', '##ef']	['porte', '##nd']	0-split
cognize	v	procreate	v	0.4	2-split	1.48	2.54	['co', '##gni', '##ze']	['pro', '##cre', '##ate']	2-split	['▁co', 'gni', 'ze']	['▁pro', 'create']	2-split	['co', '##gni', '##ze']	['pro', '##cre', '##ate']	0-split
debrief	v	soliloquize	v	0.5	2-split	2.45	0.0	['de', '##bri', '##ef']	['sol', '##ilo', '##qui', '##ze']	2-split	['▁de', 'bri', 'ef']	['▁', 'sol', 'ilo', 'qui', 'ze']	2-split	['de', '##bri', '##ef']	['sol', '##ilo', '##qui', '##ze']	0-split
goggle	v	metabolize	v	0.4	2-split	2.43	2.46	['go', '##ggle']	['meta', '##bol', '##ize']	2-split	['▁go', 'ggle']	['▁meta', 'bol', 'ize']	2-split	['go', '##ggle']	['meta', '##bol', '##ize']	0-split
jot	v	trivialise	v	0.5454545454545454	2-split	2.86	1.62	['jo', '##t']	['trivial', '##ise']	2-split	['▁', 'jo', 't']	['▁trivia', 'lis', 'e']	2-split	['jo', '##t']	['trivial', '##ise']	0-split
larn	v	metabolise	v	0.5	2-split	1.59	1.64	['la', '##rn']	['meta', '##bol', '##ise']	2-split	['▁', 'lar', 'n']	['▁meta', 'bol', 'ise']	2-split	['la', '##rn']	['meta', '##bol', '##ise']	0-split
orate	v	pamper	v	0.4444444444444444	2-split	1.49	2.78	['or', '##ate']	['pam', '##per']	2-split	['▁or', 'ate']	['▁', 'pamper']	2-split	['or', '##ate']	['pam', '##per']	0-split
metabolise	v	ogle	v	0.4	2-split	1.64	2.69	['meta', '##bol', '##ise']	['og', '##le']	2-split	['▁meta', 'bol', 'ise']	['▁', 'o', 'gle']	2-split	['meta', '##bol', '##ise']	['og', '##le']	0-split
demystify	v	handwrite	v	0.5	2-split	2.15	1.59	['dem', '##yst', '##ify']	['hand', '##write']	2-split	['▁de', 'my', 'st', 'ify']	['▁hand', 'write']	2-split	['dem', '##yst', '##ify']	['hand', '##write']	0-split
anthropomorphize	v	avouch	v	0.4444444444444444	2-split	1.46	1.21	['ant', '##hr', '##op', '##omo', '##rp', '##hi', '##ze']	['av', '##ou', '##ch']	2-split	['▁', 'anthrop', 'o', 'morph', 'ize']	['▁a', 'vo', 'uch']	2-split	['ant', '##hr', '##op', '##omo', '##rp', '##hi', '##ze']	['av', '##ou', '##ch']	0-split
fib	v	unbosom	v	0.5333333333333333	2-split	2.66	0.0	['fi', '##b']	['un', '##bos', '##om']	2-split	['▁', 'fi', 'b']	['▁un', 'bo', 'som']	2-split	['fi', '##b']	['un', '##bos', '##om']	0-split
decertify	v	misremember	v	0.4	2-split	1.38	1.24	['dec', '##ert', '##ify']	['mis', '##rem', '##em', '##ber']	2-split	['▁de', 'cer', 't', 'ify']	['▁mis', 're', 'member']	2-split	['dec', '##ert', '##ify']	['mis', '##rem', '##em', '##ber']	0-split
displease	v	precess	v	0.4	2-split	2.2	1.43	['di', '##sp', '##lea', '##se']	['pre', '##ces', '##s']	2-split	['▁dis', 'please']	['▁pre', 'cess']	2-split	['di', '##sp', '##lea', '##se']	['pre', '##ces', '##s']	0-split
disembarrass	v	paganize	v	0.4	2-split	0.0	0.0	['di', '##se', '##mba', '##rra', '##ss']	['pagan', '##ize']	2-split	['▁dis', 'em', 'bar', 'ras', 's']	['▁', 'pagan', 'ize']	2-split	['di', '##se', '##mba', '##rra', '##ss']	['pagan', '##ize']	1-split
colourise	v	embitter	v	0.4	2-split	0.0	1.19	['colour', '##ise']	['em', '##bit', '##ter']	2-split	['▁colour', 'ise']	['▁em', 'bit', 'ter']	2-split	['colour', '##ise']	['em', '##bit', '##ter']	0-split
pickle	v	tat	v	0.5	2-split	3.39	3.35	['pick', '##le']	['ta', '##t']	2-split	['▁pick', 'le']	['▁', 't', 'at']	2-split	['pick', '##le']	['ta', '##t']	0-split
decease	v	frock	v	0.5714285714285714	2-split	2.11	2.88	['dec', '##ease']	['fr', '##ock']	2-split	['▁', 'dec', 'ease']	['▁f', 'rock']	2-split	['dec', '##ease']	['fr', '##ock']	0-split
hobnob	v	undeceive	v	0.4444444444444444	2-split	1.82	0.0	['ho', '##bn', '##ob']	['und', '##ece', '##ive']	2-split	['▁ho', 'b', 'no', 'b']	['▁', 'unde', 'ce', 'ive']	2-split	['ho', '##bn', '##ob']	['und', '##ece', '##ive']	0-split
bruit	v	pamper	v	0.4	2-split	1.74	2.78	['br', '##uit']	['pam', '##per']	2-split	['▁', 'bru', 'it']	['▁', 'pamper']	2-split	['br', '##uit']	['pam', '##per']	0-split
befriend	v	familiarize	v	0.4	2-split	2.93	2.79	['be', '##fr', '##ien', '##d']	['familiar', '##ize']	2-split	['▁be', 'friend']	['▁familiar', 'ize']	2-split	['be', '##fr', '##ien', '##d']	['familiar', '##ize']	0-split
penalize	v	refracture	v	0.4	2-split	2.74	0.0	['penal', '##ize']	['ref', '##rac', '##ture']	2-split	['▁penal', 'ize']	['▁refract', 'ure']	2-split	['penal', '##ize']	['ref', '##rac', '##ture']	0-split
lionise	v	rescind	v	0.4	2-split	1.05	2.87	['lion', '##ise']	['res', '##cin', '##d']	1-split	['▁lion', 'ise']	['▁rescind']	2-split	['lion', '##ise']	['res', '##cin', '##d']	0-split
deregulate	v	metabolise	v	0.4	2-split	2.21	1.64	['der', '##eg', '##ulate']	['meta', '##bol', '##ise']	2-split	['▁de', 'reg', 'ulate']	['▁meta', 'bol', 'ise']	2-split	['der', '##eg', '##ulate']	['meta', '##bol', '##ise']	0-split
decapitate	v	outlast	v	0.4	2-split	2.36	2.81	['dec', '##ap', '##itate']	['out', '##las', '##t']	2-split	['▁de', 'cap', 'it', 'ate']	['▁out', 'last']	2-split	['dec', '##ap', '##itate']	['out', '##las', '##t']	0-split
decrypt	v	hyperbolize	v	0.5	2-split	2.68	0.0	['dec', '##ry', '##pt']	['hyper', '##bol', '##ize']	2-split	['▁de', 'crypt']	['▁hyper', 'bol', 'ize']	2-split	['dec', '##ry', '##pt']	['hyper', '##bol', '##ize']	0-split
altercate	v	demystify	v	0.4285714285714285	2-split	0.0	2.15	['alter', '##cate']	['dem', '##yst', '##ify']	2-split	['▁alter', 'cate']	['▁de', 'my', 'st', 'ify']	2-split	['alter', '##cate']	['dem', '##yst', '##ify']	0-split
effeminize	v	penalize	v	0.4	2-split	0.0	2.74	['e', '##ffe', '##mini', '##ze']	['penal', '##ize']	2-split	['▁', 'e', 'ffe', 'min', 'ize']	['▁penal', 'ize']	2-split	['e', '##ffe', '##mini', '##ze']	['penal', '##ize']	1-split
presage	v	telex	v	0.5	2-split	2.19	2.34	['pre', '##sa', '##ge']	['tel', '##ex']	2-split	['▁pre', 's', 'age']	['▁tele', 'x']	2-split	['pre', '##sa', '##ge']	['tel', '##ex']	0-split
depilate	v	discern	v	0.4	2-split	0.0	3.23	['de', '##pi', '##late']	['disc', '##ern']	1-split	['▁de', 'pil', 'ate']	['▁discern']	2-split	['de', '##pi', '##late']	['disc', '##ern']	0-split
sate	v	utilise	v	0.4	2-split	2.58	2.96	['sat', '##e']	['ut', '##ilis', '##e']	1-split	['▁', 's', 'ate']	['▁utilise']	2-split	['sat', '##e']	['ut', '##ilis', '##e']	0-split
egress	v	outbalance	v	0.4	2-split	2.67	0.0	['e', '##gre', '##ss']	['out', '##balance']	2-split	['▁', 'e', 'gress']	['▁out', 'balance']	2-split	['e', '##gre', '##ss']	['out', '##balance']	0-split
sexualize	v	subsist	v	0.4	2-split	2.09	2.55	['sexual', '##ize']	['sub', '##sis', '##t']	2-split	['▁sexual', 'ize']	['▁sub', 's', 'ist']	2-split	['sexual', '##ize']	['sub', '##sis', '##t']	0-split
glamorise	v	sulk	v	0.4	2-split	1.28	2.55	['g', '##lam', '##oris', '##e']	['sul', '##k']	2-split	['▁', 'gla', 'mor', 'ise']	['▁', 's', 'ul', 'k']	2-split	['g', '##lam', '##oris', '##e']	['sul', '##k']	0-split
cerebrate	v	reave	v	0.4	2-split	0.0	1.33	['ce', '##re', '##brate']	['re', '##ave']	2-split	['▁', 'cer', 'eb', 'rate']	['▁', 're', 'ave']	2-split	['ce', '##re', '##brate']	['re', '##ave']	0-split
flunk	v	rarify	v	0.4	2-split	2.17	0.0	['flu', '##nk']	['ra', '##ri', '##fy']	2-split	['▁flu', 'nk']	['▁', 'r', 'ar', 'ify']	2-split	['flu', '##nk']	['ra', '##ri', '##fy']	1-split
burl	v	empathise	v	0.4	2-split	2.43	2.43	['bu', '##rl']	['em', '##path', '##ise']	2-split	['▁bur', 'l']	['▁em', 'path', 'ise']	2-split	['bu', '##rl']	['em', '##path', '##ise']	0-split
demystify	v	inflict	v	0.5454545454545454	2-split	2.15	3.34	['dem', '##yst', '##ify']	['in', '##flict']	1-split	['▁de', 'my', 'st', 'ify']	['▁inflict']	2-split	['dem', '##yst', '##ify']	['in', '##flict']	0-split
apperceive	v	jut	v	0.4	2-split	0.0	2.54	['app', '##er', '##ce', '##ive']	['ju', '##t']	2-split	['▁a', 'pper', 'ce', 'ive']	['▁', 'ju', 't']	2-split	['app', '##er', '##ce', '##ive']	['ju', '##t']	0-split
prescribe	v	yodel	v	0.5454545454545454	2-split	3.39	2.34	['pre', '##scribe']	['yo', '##del']	1-split	['▁prescribe']	['▁', 'yo', 'del']	2-split	['pre', '##scribe']	['yo', '##del']	0-split
metabolize	v	radicalize	v	0.4	2-split	2.46	2.09	['meta', '##bol', '##ize']	['radical', '##ize']	2-split	['▁meta', 'bol', 'ize']	['▁radical', 'ize']	2-split	['meta', '##bol', '##ize']	['radical', '##ize']	0-split
disambiguate	v	simper	v	0.4615384615384615	2-split	1.62	1.79	['di', '##sam', '##bi', '##gua', '##te']	['sim', '##per']	2-split	['▁dis', 'ambi', 'gu', 'ate']	['▁', 'sim', 'per']	2-split	['di', '##sam', '##bi', '##gua', '##te']	['sim', '##per']	0-split
displease	v	perpetrate	v	0.4	2-split	2.2	2.48	['di', '##sp', '##lea', '##se']	['per', '##pet', '##rate']	2-split	['▁dis', 'please']	['▁per', 'pet', 'rate']	2-split	['di', '##sp', '##lea', '##se']	['per', '##pet', '##rate']	0-split
decollate	v	derecognize	v	0.4	2-split	0.0	0.0	['deco', '##lla', '##te']	['der', '##ec', '##og', '##ni', '##ze']	2-split	['▁de', 'col', 'late']	['▁de', 're', 'cog', 'n', 'ize']	2-split	['deco', '##lla', '##te']	['der', '##ec', '##og', '##ni', '##ze']	1-split
jot	v	orate	v	0.6	2-split	2.86	1.49	['jo', '##t']	['or', '##ate']	2-split	['▁', 'jo', 't']	['▁or', 'ate']	2-split	['jo', '##t']	['or', '##ate']	0-split
chivvy	v	peeve	v	0.6666666666666666	2-split	1.17	2.8	['chi', '##v', '##vy']	['pee', '##ve']	2-split	['▁', 'chi', 'v', 'vy']	['▁', 'pee', 've']	2-split	['chi', '##v', '##vy']	['pee', '##ve']	0-split
commutate	v	deconsecrate	v	0.6666666666666666	2-split	0.0	0.0	['com', '##mut', '##ate']	['deco', '##nse', '##crat', '##e']	2-split	['▁com', 'mut', 'ate']	['▁de', 'con', 'sec', 'rate']	2-split	['com', '##mut', '##ate']	['deco', '##nse', '##crat', '##e']	1-split
editorialize	v	reconsecrate	v	0.6	2-split	1.56	0.0	['editorial', '##ize']	['rec', '##ons', '##ec', '##rate']	2-split	['▁editorial', 'ize']	['▁recon', 'sec', 'rate']	2-split	['editorial', '##ize']	['rec', '##ons', '##ec', '##rate']	0-split
decease	v	sorb	v	0.6666666666666666	2-split	2.11	1.35	['dec', '##ease']	['so', '##rb']	2-split	['▁', 'dec', 'ease']	['▁', 'sorb']	2-split	['dec', '##ease']	['so', '##rb']	0-split
editorialize	v	hallow	v	0.6666666666666666	2-split	1.56	2.37	['editorial', '##ize']	['hall', '##ow']	2-split	['▁editorial', 'ize']	['▁hall', 'ow']	2-split	['editorial', '##ize']	['hall', '##ow']	0-split
bayonet	v	kneecap	v	0.6666666666666666	2-split	3.15	2.5	['bay', '##one', '##t']	['knee', '##cap']	2-split	['▁bay', 'one', 't']	['▁knee', 'cap']	2-split	['bay', '##one', '##t']	['knee', '##cap']	0-split
dupe	v	fib	v	0.7142857142857143	2-split	2.78	2.66	['du', '##pe']	['fi', '##b']	2-split	['▁du', 'pe']	['▁', 'fi', 'b']	2-split	['du', '##pe']	['fi', '##b']	0-split
ozonize	v	slag	v	0.6666666666666666	2-split	0.0	3.19	['oz', '##oni', '##ze']	['sl', '##ag']	2-split	['▁', 'o', 'zon', 'ize']	['▁', 's', 'lag']	2-split	['oz', '##oni', '##ze']	['sl', '##ag']	1-split
backtrack	v	revisit	v	0.6666666666666666	2-split	2.72	3.36	['back', '##tra', '##ck']	['rev', '##isi', '##t']	1-split	['▁back', 'track']	['▁revisit']	2-split	['back', '##tra', '##ck']	['rev', '##isi', '##t']	0-split
prattle	v	telex	v	0.6	2-split	2.18	2.34	['pratt', '##le']	['tel', '##ex']	2-split	['▁', 'pra', 'ttle']	['▁tele', 'x']	2-split	['pratt', '##le']	['tel', '##ex']	0-split
deride	v	satirise	v	0.7272727272727273	2-split	2.4	1.63	['der', '##ide']	['sat', '##iri', '##se']	2-split	['▁de', 'ride']	['▁', 's', 'ati', 'rise']	2-split	['der', '##ide']	['sat', '##iri', '##se']	0-split
prattle	v	soliloquize	v	0.6	2-split	2.18	0.0	['pratt', '##le']	['sol', '##ilo', '##qui', '##ze']	2-split	['▁', 'pra', 'ttle']	['▁', 'sol', 'ilo', 'qui', 'ze']	2-split	['pratt', '##le']	['sol', '##ilo', '##qui', '##ze']	0-split
busk	v	pantomime	v	0.6	2-split	2.19	3.0	['bus', '##k']	['pan', '##tom', '##ime']	2-split	['▁bus', 'k']	['▁pan', 'tom', 'ime']	2-split	['bus', '##k']	['pan', '##tom', '##ime']	0-split
motorbike	v	toboggan	v	0.6666666666666666	2-split	3.19	2.31	['motor', '##bi', '##ke']	['to', '##bo', '##gga', '##n']	1-split	['▁motorbike']	['▁to', 'bo', 'g', 'gan']	2-split	['motor', '##bi', '##ke']	['to', '##bo', '##gga', '##n']	0-split
telex	v	typewrite	v	0.6	2-split	2.34	0.0	['tel', '##ex']	['type', '##write']	2-split	['▁tele', 'x']	['▁type', 'write']	2-split	['tel', '##ex']	['type', '##write']	0-split
defibrillate	v	revitalise	v	0.6666666666666666	2-split	1.03	2.24	['def', '##ib', '##rill', '##ate']	['rev', '##ital', '##ise']	2-split	['▁def', 'ib', 'rill', 'ate']	['▁', 'rev', 'ital', 'ise']	2-split	['def', '##ib', '##rill', '##ate']	['rev', '##ital', '##ise']	0-split
palter	v	presage	v	0.6153846153846154	2-split	1.41	2.19	['pal', '##ter']	['pre', '##sa', '##ge']	2-split	['▁p', 'alter']	['▁pre', 's', 'age']	2-split	['pal', '##ter']	['pre', '##sa', '##ge']	0-split
gesticulate	v	harbinger	v	0.6	2-split	1.58	2.91	['ge', '##stic', '##ulate']	['ha', '##rbin', '##ger']	2-split	['▁', 'ge', 'stic', 'ulate']	['▁', 'har', 'bing', 'er']	2-split	['ge', '##stic', '##ulate']	['ha', '##rbin', '##ger']	0-split
anathematize	v	decry	v	0.7142857142857143	2-split	1.14	2.6	['ana', '##the', '##mat', '##ize']	['dec', '##ry']	2-split	['▁', 'ana', 'the', 'mat', 'ize']	['▁de', 'cry']	2-split	['ana', '##the', '##mat', '##ize']	['dec', '##ry']	0-split
lucubrate	v	trivialise	v	0.6153846153846154	2-split	0.0	1.62	['luc', '##ub', '##rate']	['trivial', '##ise']	2-split	['▁', 'luc', 'ub', 'rate']	['▁trivia', 'lis', 'e']	2-split	['luc', '##ub', '##rate']	['trivial', '##ise']	0-split
disseminate	v	palter	v	0.6153846153846154	2-split	3.03	1.41	['di', '##sse', '##minate']	['pal', '##ter']	1-split	['▁disseminate']	['▁p', 'alter']	2-split	['di', '##sse', '##minate']	['pal', '##ter']	0-split
shamble	v	waddle	v	0.6666666666666666	2-split	1.62	2.58	['sham', '##ble']	['wa', '##ddle']	2-split	['▁', 'sha', 'mble']	['▁', 'wad', 'dle']	2-split	['sham', '##ble']	['wa', '##ddle']	0-split
blurt	v	moot	v	0.6666666666666666	2-split	2.48	3.23	['blur', '##t']	['mo', '##ot']	2-split	['▁blur', 't']	['▁', 'moo', 't']	2-split	['blur', '##t']	['mo', '##ot']	0-split
bamboozle	v	palter	v	0.7692307692307693	2-split	2.16	1.41	['bamboo', '##zle']	['pal', '##ter']	2-split	['▁bamboo', 'z', 'le']	['▁p', 'alter']	2-split	['bamboo', '##zle']	['pal', '##ter']	0-split
grovel	v	recurve	v	0.6666666666666666	2-split	2.28	2.11	['grove', '##l']	['rec', '##ur', '##ve']	2-split	['▁', 'grove', 'l']	['▁recur', 've']	2-split	['grove', '##l']	['rec', '##ur', '##ve']	0-split
outgo	v	outscore	v	0.6666666666666666	2-split	1.34	2.08	['out', '##go']	['outs', '##core']	2-split	['▁out', 'go']	['▁out', 'score']	2-split	['out', '##go']	['outs', '##core']	0-split
blurt	v	prescribe	v	0.6	2-split	2.48	3.39	['blur', '##t']	['pre', '##scribe']	1-split	['▁blur', 't']	['▁prescribe']	2-split	['blur', '##t']	['pre', '##scribe']	0-split
familiarize	v	reiterate	v	0.7272727272727273	2-split	2.79	3.13	['familiar', '##ize']	['rei', '##tera', '##te']	1-split	['▁familiar', 'ize']	['▁reiterate']	2-split	['familiar', '##ize']	['rei', '##tera', '##te']	0-split
deconstruct	v	hyperbolise	v	0.6153846153846154	2-split	2.53	0.0	['deco', '##nst', '##ru', '##ct']	['hyper', '##bol', '##ise']	2-split	['▁de', 'con', 'struct']	['▁hyper', 'bol', 'ise']	2-split	['deco', '##nst', '##ru', '##ct']	['hyper', '##bol', '##ise']	1-split
garter	v	hasp	v	0.75	2-split	2.97	1.77	['ga', '##rter']	['has', '##p']	2-split	['▁', 'gar', 'ter']	['▁has', 'p']	2-split	['ga', '##rter']	['has', '##p']	0-split
overemphasize	v	reacquaint	v	0.6153846153846154	2-split	1.73	1.8	['over', '##em', '##pha', '##si', '##ze']	['re', '##ac', '##qua', '##int']	2-split	['▁over', 'em', 'pha', 'size']	['▁', 're', 'ac', 'qua', 'int']	2-split	['over', '##em', '##pha', '##si', '##ze']	['re', '##ac', '##qua', '##int']	0-split
garter	v	padlock	v	0.6666666666666666	2-split	2.97	2.68	['ga', '##rter']	['pad', '##lock']	2-split	['▁', 'gar', 'ter']	['▁pad', 'lock']	2-split	['ga', '##rter']	['pad', '##lock']	0-split
girth	v	hasp	v	0.75	2-split	2.92	1.77	['gi', '##rth']	['has', '##p']	2-split	['▁', 'gir', 'th']	['▁has', 'p']	2-split	['gi', '##rth']	['has', '##p']	0-split
contraindicate	v	prattle	v	0.6153846153846154	2-split	0.0	2.18	['contra', '##ind', '##icate']	['pratt', '##le']	2-split	['▁con', 'train', 'dicate']	['▁', 'pra', 'ttle']	2-split	['contra', '##ind', '##icate']	['pratt', '##le']	0-split
coquet	v	gab	v	0.6666666666666666	2-split	1.55	2.83	['co', '##quet']	['ga', '##b']	2-split	['▁co', 'quet']	['▁', 'ga', 'b']	2-split	['co', '##quet']	['ga', '##b']	0-split
familiarize	v	prescribe	v	0.6	2-split	2.79	3.39	['familiar', '##ize']	['pre', '##scribe']	1-split	['▁familiar', 'ize']	['▁prescribe']	2-split	['familiar', '##ize']	['pre', '##scribe']	0-split
bloviate	v	gesticulate	v	0.6	2-split	1.16	1.58	['b', '##lov', '##iate']	['ge', '##stic', '##ulate']	2-split	['▁', 'blo', 'vi', 'ate']	['▁', 'ge', 'stic', 'ulate']	2-split	['b', '##lov', '##iate']	['ge', '##stic', '##ulate']	0-split
plagiarise	v	snarf	v	0.6666666666666666	2-split	1.37	1.62	['pl', '##agi', '##aris', '##e']	['s', '##nar', '##f']	2-split	['▁', 'pla', 'gia', 'rise']	['▁', 's', 'nar', 'f']	2-split	['pl', '##agi', '##aris', '##e']	['s', '##nar', '##f']	0-split
grandstand	v	roleplay	v	0.75	2-split	2.89	2.82	['grand', '##stand']	['role', '##play']	2-split	['▁grand', 'stand']	['▁role', 'play']	2-split	['grand', '##stand']	['role', '##play']	0-split
hob	v	whittle	v	0.75	2-split	2.76	2.83	['ho', '##b']	['w', '##hit', '##tle']	2-split	['▁ho', 'b']	['▁wh', 'i', 'ttle']	2-split	['ho', '##b']	['w', '##hit', '##tle']	0-split
adulate	v	reassess	v	0.6	2-split	0.0	2.8	['ad', '##ulate']	['re', '##asse', '##ss']	1-split	['▁a', 'd', 'ulate']	['▁reassess']	2-split	['ad', '##ulate']	['re', '##asse', '##ss']	0-split
