	strategy	split-type	layer	model	accuracy	goldtrue_predicttrue	goldtrue_predictfalse	goldfalse_predicttrue	goldfalse_predictfalse
325	longest	ALL	10	google#electra-base-discriminator	0.683151994724695	2015	1018	904	2129
326	longest	SAME	10	google#electra-base-discriminator	0.6912430800201308	1499	556	671	1248
327	longest	DIFF	10	google#electra-base-discriminator	0.6677820267686424	516	462	233	881
328	longest	1-split-SAME	10	google#electra-base-discriminator		[]	[]	[]	[]
329	longest	1-split-DIFF	10	google#electra-base-discriminator	0.5726495726495726	38	34	16	29
330	longest	2-split-SAME	10	google#electra-base-discriminator	0.7627737226277372	196	19	46	13
331	longest	2-split-DIFF	10	google#electra-base-discriminator	0.6304347826086957	35	19	15	23
332	longest	0-split-dev-SAME	10	google#electra-base-discriminator	0.6826923076923077	118	35	64	95
333	longest	0-split-dev-DIFF	10	google#electra-base-discriminator	0.7005988023952096	51	24	26	66
334	longest	1-split-bal	10	google#electra-base-discriminator	0.5666666666666667	22	23	16	29
335	longest	2-split-bal	10	google#electra-base-discriminator	0.6030927835051546	81	16	61	36
336	longest	0-split-dev	11	google#electra-base-discriminator	0.6722338204592901	163	65	92	159
337	longest	1-split-all	11	google#electra-base-discriminator	0.5470085470085471	32	40	13	32
338	longest	2-split-all	11	google#electra-base-discriminator	0.73224043715847	231	38	60	37
339	longest	ALL	11	google#electra-base-discriminator	0.6775469831849654	1985	1048	908	2125
340	longest	SAME	11	google#electra-base-discriminator	0.6857070961248113	1481	574	675	1244
341	longest	DIFF	11	google#electra-base-discriminator	0.6620458891013384	504	474	233	881
342	longest	1-split-SAME	11	google#electra-base-discriminator		[]	[]	[]	[]
343	longest	1-split-DIFF	11	google#electra-base-discriminator	0.5470085470085471	32	40	13	32
344	longest	2-split-SAME	11	google#electra-base-discriminator	0.7737226277372263	200	15	47	12
345	longest	2-split-DIFF	11	google#electra-base-discriminator	0.6086956521739131	31	23	13	25
346	longest	0-split-dev-SAME	11	google#electra-base-discriminator	0.6698717948717948	115	38	65	94
347	longest	0-split-dev-DIFF	11	google#electra-base-discriminator	0.6766467065868264	48	27	27	65
348	longest	1-split-bal	11	google#electra-base-discriminator	0.5666666666666667	19	26	13	32
349	longest	2-split-bal	11	google#electra-base-discriminator	0.6030927835051546	80	17	60	37
350	longest	0-split-dev	12	google#electra-base-discriminator	0.605427974947808	153	75	114	137
351	longest	1-split-all	12	google#electra-base-discriminator	0.5470085470085471	29	43	10	35
352	longest	2-split-all	12	google#electra-base-discriminator	0.7103825136612022	210	59	47	50
353	longest	ALL	12	google#electra-base-discriminator	0.6386416089680185	1949	1084	1108	1925
354	longest	SAME	12	google#electra-base-discriminator	0.6524911927528938	1417	638	743	1176
355	longest	DIFF	12	google#electra-base-discriminator	0.6123326959847036	532	446	365	749
356	longest	1-split-SAME	12	google#electra-base-discriminator		[]	[]	[]	[]
357	longest	1-split-DIFF	12	google#electra-base-discriminator	0.5470085470085471	29	43	10	35
358	longest	2-split-SAME	12	google#electra-base-discriminator	0.7335766423357665	179	36	37	22
359	longest	2-split-DIFF	12	google#electra-base-discriminator	0.6413043478260869	31	23	10	28
360	longest	0-split-dev-SAME	12	google#electra-base-discriminator	0.6025641025641025	104	49	75	84
361	longest	0-split-dev-DIFF	12	google#electra-base-discriminator	0.6107784431137725	49	26	39	53
362	longest	1-split-bal	12	google#electra-base-discriminator	0.5888888888888889	18	27	10	35
363	longest	2-split-bal	12	google#electra-base-discriminator	0.654639175257732	77	20	47	50
364	waverage	0-split-dev	0	google#electra-base-discriminator	0.5762004175365344	80	148	55	196
365	waverage	1-split-all	0	google#electra-base-discriminator	0.4188034188034188	10	62	6	39
366	waverage	2-split-all	0	google#electra-base-discriminator	0.4918032786885246	106	163	23	74
367	waverage	ALL	0	google#electra-base-discriminator	0.5400593471810089	930	2103	687	2346
368	waverage	SAME	0	google#electra-base-discriminator	0.5422747861097131	917	1138	681	1238
369	waverage	DIFF	0	google#electra-base-discriminator	0.5358508604206501	13	965	6	1108
370	waverage	1-split-SAME	0	google#electra-base-discriminator		[]	[]	[]	[]
371	waverage	1-split-DIFF	0	google#electra-base-discriminator	0.4188034188034188	10	62	6	39
372	waverage	2-split-SAME	0	google#electra-base-discriminator	0.5072992700729927	103	112	23	36
373	waverage	2-split-DIFF	0	google#electra-base-discriminator	0.44565217391304346	3	51	0	38
374	waverage	0-split-dev-SAME	0	google#electra-base-discriminator	0.5897435897435898	80	73	55	104
375	waverage	0-split-dev-DIFF	0	google#electra-base-discriminator	0.5508982035928144	0	75	0	92
376	waverage	1-split-bal	0	google#electra-base-discriminator	0.4888888888888889	5	40	6	39
377	waverage	2-split-bal	0	google#electra-base-discriminator	0.5876288659793815	40	57	23	74
378	waverage	0-split-dev	1	google#electra-base-discriminator	0.5469728601252609	116	112	105	146
379	waverage	1-split-all	1	google#electra-base-discriminator	0.5042735042735043	22	50	8	37
380	waverage	2-split-all	1	google#electra-base-discriminator	0.6830601092896175	209	60	56	41
381	waverage	ALL	1	google#electra-base-discriminator	0.5692383778437191	1656	1377	1236	1797
382	waverage	SAME	1	google#electra-base-discriminator	0.5830397584297936	1617	438	1219	700
383	waverage	DIFF	1	google#electra-base-discriminator	0.5430210325047801	39	939	17	1097
384	waverage	1-split-SAME	1	google#electra-base-discriminator		[]	[]	[]	[]
385	waverage	1-split-DIFF	1	google#electra-base-discriminator	0.5042735042735043	22	50	8	37
386	waverage	2-split-SAME	1	google#electra-base-discriminator	0.7481751824817519	194	21	48	11
387	waverage	2-split-DIFF	1	google#electra-base-discriminator	0.4891304347826087	15	39	8	30
388	waverage	0-split-dev-SAME	1	google#electra-base-discriminator	0.5448717948717948	116	37	105	54
389	waverage	0-split-dev-DIFF	1	google#electra-base-discriminator	0.5508982035928144	0	75	0	92
390	waverage	1-split-bal	1	google#electra-base-discriminator	0.5555555555555556	13	32	8	37
391	waverage	2-split-bal	1	google#electra-base-discriminator	0.6134020618556701	78	19	56	41
392	waverage	0-split-dev	2	google#electra-base-discriminator	0.5887265135699373	139	89	108	143
393	waverage	1-split-all	2	google#electra-base-discriminator	0.5384615384615384	32	40	14	31
394	waverage	2-split-all	2	google#electra-base-discriminator	0.7295081967213115	245	24	75	22
395	waverage	ALL	2	google#electra-base-discriminator	0.6244642268381141	1881	1152	1126	1907
396	waverage	SAME	2	google#electra-base-discriminator	0.642174131857071	1674	381	1041	878
397	waverage	DIFF	2	google#electra-base-discriminator	0.5908221797323135	207	771	85	1029
398	waverage	1-split-SAME	2	google#electra-base-discriminator		[]	[]	[]	[]
399	waverage	1-split-DIFF	2	google#electra-base-discriminator	0.5384615384615384	32	40	14	31
400	waverage	2-split-SAME	2	google#electra-base-discriminator	0.791970802919708	213	2	55	4
401	waverage	2-split-DIFF	2	google#electra-base-discriminator	0.5434782608695652	32	22	20	18
402	waverage	0-split-dev-SAME	2	google#electra-base-discriminator	0.5897435897435898	129	24	104	55
403	waverage	0-split-dev-DIFF	2	google#electra-base-discriminator	0.5868263473053892	10	65	4	88
404	waverage	1-split-bal	2	google#electra-base-discriminator	0.5555555555555556	19	26	14	31
405	waverage	2-split-bal	2	google#electra-base-discriminator	0.5670103092783505	88	9	75	22
406	waverage	0-split-dev	3	google#electra-base-discriminator	0.6346555323590815	152	76	99	152
407	waverage	1-split-all	3	google#electra-base-discriminator	0.5299145299145299	37	35	20	25
408	waverage	2-split-all	3	google#electra-base-discriminator	0.7404371584699454	255	14	81	16
409	waverage	ALL	3	google#electra-base-discriminator	0.6688097593142104	2057	976	1033	2000
410	waverage	SAME	3	google#electra-base-discriminator	0.6758933064921993	1659	396	892	1027
411	waverage	DIFF	3	google#electra-base-discriminator	0.6553537284894837	398	580	141	973
412	waverage	1-split-SAME	3	google#electra-base-discriminator		[]	[]	[]	[]
413	waverage	1-split-DIFF	3	google#electra-base-discriminator	0.5299145299145299	37	35	20	25
414	waverage	2-split-SAME	3	google#electra-base-discriminator	0.791970802919708	211	4	53	6
415	waverage	2-split-DIFF	3	google#electra-base-discriminator	0.5869565217391305	44	10	28	10
416	waverage	0-split-dev-SAME	3	google#electra-base-discriminator	0.6185897435897436	127	26	93	66
417	waverage	0-split-dev-DIFF	3	google#electra-base-discriminator	0.6646706586826348	25	50	6	86
418	waverage	1-split-bal	3	google#electra-base-discriminator	0.5111111111111111	21	24	20	25
419	waverage	2-split-bal	3	google#electra-base-discriminator	0.5567010309278351	92	5	81	16
420	waverage	0-split-dev	4	google#electra-base-discriminator	0.7098121085594989	175	53	86	165
421	waverage	1-split-all	4	google#electra-base-discriminator	0.5641025641025641	38	34	17	28
422	waverage	2-split-all	4	google#electra-base-discriminator	0.7431693989071039	257	12	82	15
423	waverage	ALL	4	google#electra-base-discriminator	0.6887570062644247	2145	888	1000	2033
424	waverage	SAME	4	google#electra-base-discriminator	0.6914947156517363	1649	406	820	1099
425	waverage	DIFF	4	google#electra-base-discriminator	0.6835564053537285	496	482	180	934
426	waverage	1-split-SAME	4	google#electra-base-discriminator		[]	[]	[]	[]
427	waverage	1-split-DIFF	4	google#electra-base-discriminator	0.5641025641025641	38	34	17	28
428	waverage	2-split-SAME	4	google#electra-base-discriminator	0.791970802919708	210	5	52	7
429	waverage	2-split-DIFF	4	google#electra-base-discriminator	0.5978260869565217	47	7	30	8
430	waverage	0-split-dev-SAME	4	google#electra-base-discriminator	0.6762820512820513	128	25	76	83
431	waverage	0-split-dev-DIFF	4	google#electra-base-discriminator	0.7724550898203593	47	28	10	82
432	waverage	1-split-bal	4	google#electra-base-discriminator	0.5444444444444444	21	24	17	28
433	waverage	2-split-bal	4	google#electra-base-discriminator	0.5567010309278351	93	4	82	15
434	waverage	0-split-dev	5	google#electra-base-discriminator	0.7014613778705637	177	51	92	159
435	waverage	1-split-all	5	google#electra-base-discriminator	0.5726495726495726	43	29	21	24
436	waverage	2-split-all	5	google#electra-base-discriminator	0.7486338797814208	261	8	84	13
437	waverage	ALL	5	google#electra-base-discriminator	0.7105176393010221	2204	829	927	2106
438	waverage	SAME	5	google#electra-base-discriminator	0.7133870156014092	1647	408	731	1188
439	waverage	DIFF	5	google#electra-base-discriminator	0.7050669216061185	557	421	196	918
440	waverage	1-split-SAME	5	google#electra-base-discriminator		[]	[]	[]	[]
441	waverage	1-split-DIFF	5	google#electra-base-discriminator	0.5726495726495726	43	29	21	24
442	waverage	2-split-SAME	5	google#electra-base-discriminator	0.791970802919708	211	4	53	6
443	waverage	2-split-DIFF	5	google#electra-base-discriminator	0.6195652173913043	50	4	31	7
444	waverage	0-split-dev-SAME	5	google#electra-base-discriminator	0.6955128205128205	129	24	71	88
445	waverage	0-split-dev-DIFF	5	google#electra-base-discriminator	0.7125748502994012	48	27	21	71
446	waverage	1-split-bal	5	google#electra-base-discriminator	0.5555555555555556	26	19	21	24
447	waverage	2-split-bal	5	google#electra-base-discriminator	0.5463917525773195	93	4	84	13
448	waverage	0-split-dev	6	google#electra-base-discriminator	0.6993736951983298	172	56	88	163
449	waverage	1-split-all	6	google#electra-base-discriminator	0.5811965811965812	40	32	17	28
450	waverage	2-split-all	6	google#electra-base-discriminator	0.7568306010928961	264	5	84	13
451	waverage	ALL	6	google#electra-base-discriminator	0.7115067589845038	2200	833	917	2116
452	waverage	SAME	6	google#electra-base-discriminator	0.7161550075490689	1621	434	694	1225
453	waverage	DIFF	6	google#electra-base-discriminator	0.7026768642447419	579	399	223	891
454	waverage	1-split-SAME	6	google#electra-base-discriminator		[]	[]	[]	[]
455	waverage	1-split-DIFF	6	google#electra-base-discriminator	0.5811965811965812	40	32	17	28
456	waverage	2-split-SAME	6	google#electra-base-discriminator	0.7956204379562044	213	2	54	5
457	waverage	2-split-DIFF	6	google#electra-base-discriminator	0.6413043478260869	51	3	30	8
458	waverage	0-split-dev-SAME	6	google#electra-base-discriminator	0.6955128205128205	123	30	65	94
459	waverage	0-split-dev-DIFF	6	google#electra-base-discriminator	0.7065868263473054	49	26	23	69
460	waverage	1-split-bal	6	google#electra-base-discriminator	0.5666666666666667	23	22	17	28
461	waverage	2-split-bal	6	google#electra-base-discriminator	0.5515463917525774	94	3	84	13
462	waverage	0-split-dev	7	google#electra-base-discriminator	0.7056367432150313	173	55	86	165
463	waverage	1-split-all	7	google#electra-base-discriminator	0.5726495726495726	41	31	19	26
464	waverage	2-split-all	7	google#electra-base-discriminator	0.7595628415300546	264	5	83	14
465	waverage	ALL	7	google#electra-base-discriminator	0.7047477744807121	2143	890	901	2132
466	waverage	SAME	7	google#electra-base-discriminator	0.7096124811273277	1582	473	681	1238
467	waverage	DIFF	7	google#electra-base-discriminator	0.6955066921606119	561	417	220	894
468	waverage	1-split-SAME	7	google#electra-base-discriminator		[]	[]	[]	[]
469	waverage	1-split-DIFF	7	google#electra-base-discriminator	0.5726495726495726	41	31	19	26
470	waverage	2-split-SAME	7	google#electra-base-discriminator	0.7992700729927007	213	2	53	6
471	waverage	2-split-DIFF	7	google#electra-base-discriminator	0.6413043478260869	51	3	30	8
472	waverage	0-split-dev-SAME	7	google#electra-base-discriminator	0.7051282051282052	125	28	64	95
473	waverage	0-split-dev-DIFF	7	google#electra-base-discriminator	0.7065868263473054	48	27	22	70
474	waverage	1-split-bal	7	google#electra-base-discriminator	0.5777777777777777	26	19	19	26
475	waverage	2-split-bal	7	google#electra-base-discriminator	0.5515463917525774	93	4	83	14
476	waverage	0-split-dev	8	google#electra-base-discriminator	0.6931106471816284	169	59	88	163
477	waverage	1-split-all	8	google#electra-base-discriminator	0.5555555555555556	38	34	18	27
478	waverage	2-split-all	8	google#electra-base-discriminator	0.7295081967213115	246	23	76	21
479	waverage	ALL	8	google#electra-base-discriminator	0.6923837784371909	2080	953	913	2120
480	waverage	SAME	8	google#electra-base-discriminator	0.7030699547055863	1543	512	668	1251
481	waverage	DIFF	8	google#electra-base-discriminator	0.6720841300191205	537	441	245	869
482	waverage	1-split-SAME	8	google#electra-base-discriminator		[]	[]	[]	[]
483	waverage	1-split-DIFF	8	google#electra-base-discriminator	0.5555555555555556	38	34	18	27
484	waverage	2-split-SAME	8	google#electra-base-discriminator	0.7737226277372263	202	13	49	10
485	waverage	2-split-DIFF	8	google#electra-base-discriminator	0.5978260869565217	44	10	27	11
486	waverage	0-split-dev-SAME	8	google#electra-base-discriminator	0.6923076923076923	120	33	63	96
487	waverage	0-split-dev-DIFF	8	google#electra-base-discriminator	0.6946107784431138	49	26	25	67
488	waverage	1-split-bal	8	google#electra-base-discriminator	0.5444444444444444	22	23	18	27
489	waverage	2-split-bal	8	google#electra-base-discriminator	0.5412371134020618	84	13	76	21
490	waverage	0-split-dev	9	google#electra-base-discriminator	0.6931106471816284	168	60	87	164
491	waverage	1-split-all	9	google#electra-base-discriminator	0.5811965811965812	40	32	17	28
492	waverage	2-split-all	9	google#electra-base-discriminator	0.73224043715847	247	22	76	21
493	waverage	ALL	9	google#electra-base-discriminator	0.6913946587537092	2060	973	899	2134
494	waverage	SAME	9	google#electra-base-discriminator	0.7003019627579266	1531	524	667	1252
495	waverage	DIFF	9	google#electra-base-discriminator	0.6744741873804971	529	449	232	882
496	waverage	1-split-SAME	9	google#electra-base-discriminator		[]	[]	[]	[]
497	waverage	1-split-DIFF	9	google#electra-base-discriminator	0.5811965811965812	40	32	17	28
498	waverage	2-split-SAME	9	google#electra-base-discriminator	0.7773722627737226	202	13	48	11
499	waverage	2-split-DIFF	9	google#electra-base-discriminator	0.5978260869565217	45	9	28	10
500	waverage	0-split-dev-SAME	9	google#electra-base-discriminator	0.6923076923076923	121	32	64	95
501	waverage	0-split-dev-DIFF	9	google#electra-base-discriminator	0.6946107784431138	47	28	23	69
502	waverage	1-split-bal	9	google#electra-base-discriminator	0.5666666666666667	23	22	17	28
503	waverage	2-split-bal	9	google#electra-base-discriminator	0.5463917525773195	85	12	76	21
504	waverage	0-split-dev	10	google#electra-base-discriminator	0.6889352818371608	169	59	90	161
505	waverage	1-split-all	10	google#electra-base-discriminator	0.6153846153846154	42	30	15	30
506	waverage	2-split-all	10	google#electra-base-discriminator	0.7103825136612022	240	29	77	20
507	waverage	ALL	10	google#electra-base-discriminator	0.6828222881635344	2028	1005	919	2114
508	waverage	SAME	10	google#electra-base-discriminator	0.6912430800201308	1501	554	673	1246
509	waverage	DIFF	10	google#electra-base-discriminator	0.6668260038240917	527	451	246	868
510	waverage	1-split-SAME	10	google#electra-base-discriminator		[]	[]	[]	[]
511	waverage	1-split-DIFF	10	google#electra-base-discriminator	0.6153846153846154	42	30	15	30
512	waverage	2-split-SAME	10	google#electra-base-discriminator	0.7627737226277372	198	17	48	11
513	waverage	2-split-DIFF	10	google#electra-base-discriminator	0.5543478260869565	42	12	29	9
514	waverage	0-split-dev-SAME	10	google#electra-base-discriminator	0.6826923076923077	118	35	64	95
515	waverage	0-split-dev-DIFF	10	google#electra-base-discriminator	0.7005988023952096	51	24	26	66
516	waverage	1-split-bal	10	google#electra-base-discriminator	0.5888888888888889	23	22	15	30
517	waverage	2-split-bal	10	google#electra-base-discriminator	0.5309278350515464	83	14	77	20
518	waverage	0-split-dev	11	google#electra-base-discriminator	0.6722338204592901	163	65	92	159
519	waverage	1-split-all	11	google#electra-base-discriminator	0.5726495726495726	36	36	14	31
520	waverage	2-split-all	11	google#electra-base-discriminator	0.7158469945355191	245	24	80	17
521	waverage	ALL	11	google#electra-base-discriminator	0.6770524233432246	2003	1030	929	2104
522	waverage	SAME	11	google#electra-base-discriminator	0.6854554604932058	1482	573	677	1242
523	waverage	DIFF	11	google#electra-base-discriminator	0.6610898661567878	521	457	252	862
524	waverage	1-split-SAME	11	google#electra-base-discriminator		[]	[]	[]	[]
525	waverage	1-split-DIFF	11	google#electra-base-discriminator	0.5726495726495726	36	36	14	31
526	waverage	2-split-SAME	11	google#electra-base-discriminator	0.7700729927007299	201	14	49	10
527	waverage	2-split-DIFF	11	google#electra-base-discriminator	0.5543478260869565	44	10	31	7
528	waverage	0-split-dev-SAME	11	google#electra-base-discriminator	0.6698717948717948	115	38	65	94
529	waverage	0-split-dev-DIFF	11	google#electra-base-discriminator	0.6766467065868264	48	27	27	65
530	waverage	1-split-bal	11	google#electra-base-discriminator	0.5777777777777777	21	24	14	31
531	waverage	2-split-bal	11	google#electra-base-discriminator	0.5257731958762887	85	12	80	17
532	waverage	0-split-dev	12	google#electra-base-discriminator	0.605427974947808	153	75	114	137
533	waverage	1-split-all	12	google#electra-base-discriminator	0.5299145299145299	31	41	14	31
534	waverage	2-split-all	12	google#electra-base-discriminator	0.7240437158469946	246	23	78	19
535	waverage	ALL	12	google#electra-base-discriminator	0.6391361688097593	1987	1046	1143	1890
536	waverage	SAME	12	google#electra-base-discriminator	0.6542526421741318	1437	618	756	1163
537	waverage	DIFF	12	google#electra-base-discriminator	0.6104206500956023	550	428	387	727
538	waverage	1-split-SAME	12	google#electra-base-discriminator		[]	[]	[]	[]
539	waverage	1-split-DIFF	12	google#electra-base-discriminator	0.5299145299145299	31	41	14	31
540	waverage	2-split-SAME	12	google#electra-base-discriminator	0.7591240875912408	199	16	50	9
541	waverage	2-split-DIFF	12	google#electra-base-discriminator	0.6195652173913043	47	7	28	10
542	waverage	0-split-dev-SAME	12	google#electra-base-discriminator	0.6025641025641025	104	49	75	84
543	waverage	0-split-dev-DIFF	12	google#electra-base-discriminator	0.6107784431137725	49	26	39	53
544	waverage	1-split-bal	12	google#electra-base-discriminator	0.5555555555555556	19	26	14	31
545	waverage	2-split-bal	12	google#electra-base-discriminator	0.5567010309278351	89	8	78	19
