	strategy	split-type	layer	model	accuracy	goldtrue_predicttrue	goldtrue_predictfalse	goldfalse_predicttrue	goldfalse_predictfalse
297	longest	ALL	8	lemma-google#electra-base-discriminator	0.6887570062644247	2080	953	935	2098
298	longest	SAME	8	lemma-google#electra-base-discriminator	0.70231504781077	1526	529	654	1265
299	longest	DIFF	8	lemma-google#electra-base-discriminator	0.6630019120458891	554	424	281	833
300	longest	1-split-SAME	8	lemma-google#electra-base-discriminator		[]	[]	[]	[]
301	longest	1-split-DIFF	8	lemma-google#electra-base-discriminator	0.6324786324786325	53	19	24	21
302	longest	2-split-SAME	8	lemma-google#electra-base-discriminator	0.781021897810219	202	13	47	12
303	longest	2-split-DIFF	8	lemma-google#electra-base-discriminator	0.6086956521739131	44	10	26	12
304	longest	0-split-dev-SAME	8	lemma-google#electra-base-discriminator	0.6923076923076923	119	34	62	97
305	longest	0-split-dev-DIFF	8	lemma-google#electra-base-discriminator	0.688622754491018	51	24	28	64
306	longest	1-split-bal	8	lemma-google#electra-base-discriminator	0.6	33	12	24	21
307	longest	2-split-bal	8	lemma-google#electra-base-discriminator	0.5515463917525774	83	14	73	24
308	longest	0-split-dev	9	lemma-google#electra-base-discriminator	0.6826722338204593	167	61	91	160
309	longest	1-split-all	9	lemma-google#electra-base-discriminator	0.5982905982905983	51	21	26	19
310	longest	2-split-all	9	lemma-google#electra-base-discriminator	0.7295081967213115	243	26	73	24
311	longest	ALL	9	lemma-google#electra-base-discriminator	0.6824925816023739	2037	996	930	2103
312	longest	SAME	9	lemma-google#electra-base-discriminator	0.7008052340211374	1525	530	659	1260
313	longest	DIFF	9	lemma-google#electra-base-discriminator	0.6477055449330784	512	466	271	843
314	longest	1-split-SAME	9	lemma-google#electra-base-discriminator		[]	[]	[]	[]
315	longest	1-split-DIFF	9	lemma-google#electra-base-discriminator	0.5982905982905983	51	21	26	19
316	longest	2-split-SAME	9	lemma-google#electra-base-discriminator	0.7773722627737226	201	14	47	12
317	longest	2-split-DIFF	9	lemma-google#electra-base-discriminator	0.5869565217391305	42	12	26	12
318	longest	0-split-dev-SAME	9	lemma-google#electra-base-discriminator	0.6955128205128205	121	32	63	96
319	longest	0-split-dev-DIFF	9	lemma-google#electra-base-discriminator	0.6586826347305389	46	29	28	64
320	longest	1-split-bal	9	lemma-google#electra-base-discriminator	0.5777777777777777	33	12	26	19
321	longest	2-split-bal	9	lemma-google#electra-base-discriminator	0.5567010309278351	84	13	73	24
322	longest	0-split-dev	10	lemma-google#electra-base-discriminator	0.6659707724425887	160	68	92	159
323	longest	1-split-all	10	lemma-google#electra-base-discriminator	0.6239316239316239	46	26	18	27
324	longest	2-split-all	10	lemma-google#electra-base-discriminator	0.7377049180327869	242	27	69	28
325	longest	ALL	10	lemma-google#electra-base-discriminator	0.6724365314869766	1976	1057	930	2103
326	longest	SAME	10	lemma-google#electra-base-discriminator	0.6909914443885254	1530	525	703	1216
327	longest	DIFF	10	lemma-google#electra-base-discriminator	0.637189292543021	446	532	227	887
328	longest	1-split-SAME	10	lemma-google#electra-base-discriminator		[]	[]	[]	[]
329	longest	1-split-DIFF	10	lemma-google#electra-base-discriminator	0.6239316239316239	46	26	18	27
330	longest	2-split-SAME	10	lemma-google#electra-base-discriminator	0.7773722627737226	201	14	47	12
331	longest	2-split-DIFF	10	lemma-google#electra-base-discriminator	0.6195652173913043	41	13	22	16
332	longest	0-split-dev-SAME	10	lemma-google#electra-base-discriminator	0.6923076923076923	121	32	64	95
333	longest	0-split-dev-DIFF	10	lemma-google#electra-base-discriminator	0.6167664670658682	39	36	28	64
334	longest	1-split-bal	10	lemma-google#electra-base-discriminator	0.6333333333333333	30	15	18	27
335	longest	2-split-bal	10	lemma-google#electra-base-discriminator	0.5721649484536082	83	14	69	28
336	longest	0-split-dev	11	lemma-google#electra-base-discriminator	0.6492693110647182	147	81	87	164
337	longest	1-split-all	11	lemma-google#electra-base-discriminator	0.5726495726495726	39	33	17	28
338	longest	2-split-all	11	lemma-google#electra-base-discriminator	0.7158469945355191	234	35	69	28
339	longest	ALL	11	lemma-google#electra-base-discriminator	0.658094296076492	1885	1148	926	2107
340	longest	SAME	11	lemma-google#electra-base-discriminator	0.6816809260191243	1552	503	762	1157
341	longest	DIFF	11	lemma-google#electra-base-discriminator	0.6132887189292543	333	645	164	950
342	longest	1-split-SAME	11	lemma-google#electra-base-discriminator		[]	[]	[]	[]
343	longest	1-split-DIFF	11	lemma-google#electra-base-discriminator	0.5726495726495726	39	33	17	28
344	longest	2-split-SAME	11	lemma-google#electra-base-discriminator	0.7773722627737226	203	12	49	10
345	longest	2-split-DIFF	11	lemma-google#electra-base-discriminator	0.532608695652174	31	23	20	18
346	longest	0-split-dev-SAME	11	lemma-google#electra-base-discriminator	0.6538461538461539	119	34	74	85
347	longest	0-split-dev-DIFF	11	lemma-google#electra-base-discriminator	0.6407185628742516	28	47	13	79
348	longest	1-split-bal	11	lemma-google#electra-base-discriminator	0.5888888888888889	25	20	17	28
349	longest	2-split-bal	11	lemma-google#electra-base-discriminator	0.5567010309278351	80	17	69	28
350	longest	0-split-dev	12	lemma-google#electra-base-discriminator	0.592901878914405	148	80	115	136
351	longest	1-split-all	12	lemma-google#electra-base-discriminator	0.48717948717948717	21	51	9	36
352	longest	2-split-all	12	lemma-google#electra-base-discriminator	0.6939890710382514	219	50	62	35
353	longest	ALL	12	lemma-google#electra-base-discriminator	0.6106165512693703	1860	1173	1189	1844
354	longest	SAME	12	lemma-google#electra-base-discriminator	0.6288374433819829	1619	436	1039	880
355	longest	DIFF	12	lemma-google#electra-base-discriminator	0.5760038240917782	241	737	150	964
356	longest	1-split-SAME	12	lemma-google#electra-base-discriminator		[]	[]	[]	[]
357	longest	1-split-DIFF	12	lemma-google#electra-base-discriminator	0.48717948717948717	21	51	9	36
358	longest	2-split-SAME	12	lemma-google#electra-base-discriminator	0.7554744525547445	198	17	50	9
359	longest	2-split-DIFF	12	lemma-google#electra-base-discriminator	0.5108695652173914	21	33	12	26
360	longest	0-split-dev-SAME	12	lemma-google#electra-base-discriminator	0.5961538461538461	126	27	99	60
361	longest	0-split-dev-DIFF	12	lemma-google#electra-base-discriminator	0.5868263473053892	22	53	16	76
362	longest	1-split-bal	12	lemma-google#electra-base-discriminator	0.5333333333333333	12	33	9	36
363	longest	2-split-bal	12	lemma-google#electra-base-discriminator	0.6082474226804123	83	14	62	35
364	waverage	0-split-dev	0	lemma-google#electra-base-discriminator	0.5594989561586639	52	176	35	216
365	waverage	1-split-all	0	lemma-google#electra-base-discriminator	0.4017094017094017	9	63	7	38
366	waverage	2-split-all	0	lemma-google#electra-base-discriminator	0.40710382513661203	74	195	22	75
367	waverage	ALL	0	lemma-google#electra-base-discriminator	0.5344543356412793	698	2335	489	2544
368	waverage	SAME	0	lemma-google#electra-base-discriminator	0.5294413688978359	552	1503	367	1552
369	waverage	DIFF	0	lemma-google#electra-base-discriminator	0.5439770554493308	146	832	122	992
370	waverage	1-split-SAME	0	lemma-google#electra-base-discriminator		[]	[]	[]	[]
371	waverage	1-split-DIFF	0	lemma-google#electra-base-discriminator	0.4017094017094017	9	63	7	38
372	waverage	2-split-SAME	0	lemma-google#electra-base-discriminator	0.3905109489051095	65	150	17	42
373	waverage	2-split-DIFF	0	lemma-google#electra-base-discriminator	0.45652173913043476	9	45	5	33
374	waverage	0-split-dev-SAME	0	lemma-google#electra-base-discriminator	0.5480769230769231	36	117	24	135
375	waverage	0-split-dev-DIFF	0	lemma-google#electra-base-discriminator	0.5808383233532934	16	59	11	81
376	waverage	1-split-bal	0	lemma-google#electra-base-discriminator	0.4666666666666667	4	41	7	38
377	waverage	2-split-bal	0	lemma-google#electra-base-discriminator	0.5154639175257731	25	72	22	75
378	waverage	0-split-dev	1	lemma-google#electra-base-discriminator	0.592901878914405	123	105	90	161
379	waverage	1-split-all	1	lemma-google#electra-base-discriminator	0.5384615384615384	38	34	20	25
380	waverage	2-split-all	1	lemma-google#electra-base-discriminator	0.6092896174863388	190	79	64	33
381	waverage	ALL	1	lemma-google#electra-base-discriminator	0.5936366633696011	1647	1386	1079	1954
382	waverage	SAME	1	lemma-google#electra-base-discriminator	0.5998993457473578	1198	857	733	1186
383	waverage	DIFF	1	lemma-google#electra-base-discriminator	0.5817399617590823	449	529	346	768
384	waverage	1-split-SAME	1	lemma-google#electra-base-discriminator		[]	[]	[]	[]
385	waverage	1-split-DIFF	1	lemma-google#electra-base-discriminator	0.5384615384615384	38	34	20	25
386	waverage	2-split-SAME	1	lemma-google#electra-base-discriminator	0.6423357664233577	153	62	36	23
387	waverage	2-split-DIFF	1	lemma-google#electra-base-discriminator	0.5108695652173914	37	17	28	10
388	waverage	0-split-dev-SAME	1	lemma-google#electra-base-discriminator	0.5801282051282052	85	68	63	96
389	waverage	0-split-dev-DIFF	1	lemma-google#electra-base-discriminator	0.6167664670658682	38	37	27	65
390	waverage	1-split-bal	1	lemma-google#electra-base-discriminator	0.5333333333333333	23	22	20	25
391	waverage	2-split-bal	1	lemma-google#electra-base-discriminator	0.5154639175257731	67	30	64	33
392	waverage	0-split-dev	2	lemma-google#electra-base-discriminator	0.5866388308977035	154	74	124	127
393	waverage	1-split-all	2	lemma-google#electra-base-discriminator	0.6239316239316239	58	14	30	15
394	waverage	2-split-all	2	lemma-google#electra-base-discriminator	0.73224043715847	260	9	89	8
395	waverage	ALL	2	lemma-google#electra-base-discriminator	0.6510056050115397	2019	1014	1103	1930
396	waverage	SAME	2	lemma-google#electra-base-discriminator	0.6582788122798188	1456	599	759	1160
397	waverage	DIFF	2	lemma-google#electra-base-discriminator	0.637189292543021	563	415	344	770
398	waverage	1-split-SAME	2	lemma-google#electra-base-discriminator		[]	[]	[]	[]
399	waverage	1-split-DIFF	2	lemma-google#electra-base-discriminator	0.6239316239316239	58	14	30	15
400	waverage	2-split-SAME	2	lemma-google#electra-base-discriminator	0.7846715328467153	208	7	52	7
401	waverage	2-split-DIFF	2	lemma-google#electra-base-discriminator	0.5760869565217391	52	2	37	1
402	waverage	0-split-dev-SAME	2	lemma-google#electra-base-discriminator	0.5801282051282052	106	47	84	75
403	waverage	0-split-dev-DIFF	2	lemma-google#electra-base-discriminator	0.5988023952095808	48	27	40	52
404	waverage	1-split-bal	2	lemma-google#electra-base-discriminator	0.5444444444444444	34	11	30	15
405	waverage	2-split-bal	2	lemma-google#electra-base-discriminator	0.5154639175257731	92	5	89	8
406	waverage	0-split-dev	3	lemma-google#electra-base-discriminator	0.6659707724425887	168	60	100	151
407	waverage	1-split-all	3	lemma-google#electra-base-discriminator	0.6239316239316239	61	11	33	12
408	waverage	2-split-all	3	lemma-google#electra-base-discriminator	0.7349726775956285	260	9	88	9
409	waverage	ALL	3	lemma-google#electra-base-discriminator	0.6838114078470161	2161	872	1046	1987
410	waverage	SAME	3	lemma-google#electra-base-discriminator	0.6854554604932058	1517	538	712	1207
411	waverage	DIFF	3	lemma-google#electra-base-discriminator	0.6806883365200764	644	334	334	780
412	waverage	1-split-SAME	3	lemma-google#electra-base-discriminator		[]	[]	[]	[]
413	waverage	1-split-DIFF	3	lemma-google#electra-base-discriminator	0.6239316239316239	61	11	33	12
414	waverage	2-split-SAME	3	lemma-google#electra-base-discriminator	0.7883211678832117	207	8	50	9
415	waverage	2-split-DIFF	3	lemma-google#electra-base-discriminator	0.5760869565217391	53	1	38	0
416	waverage	0-split-dev-SAME	3	lemma-google#electra-base-discriminator	0.6506410256410257	112	41	68	91
417	waverage	0-split-dev-DIFF	3	lemma-google#electra-base-discriminator	0.6946107784431138	56	19	32	60
418	waverage	1-split-bal	3	lemma-google#electra-base-discriminator	0.5444444444444444	37	8	33	12
419	waverage	2-split-bal	3	lemma-google#electra-base-discriminator	0.520618556701031	92	5	88	9
420	waverage	0-split-dev	4	lemma-google#electra-base-discriminator	0.6868475991649269	172	56	94	157
421	waverage	1-split-all	4	lemma-google#electra-base-discriminator	0.6410256410256411	60	12	30	15
422	waverage	2-split-all	4	lemma-google#electra-base-discriminator	0.7295081967213115	257	12	87	10
423	waverage	ALL	4	lemma-google#electra-base-discriminator	0.6917243653148698	2182	851	1019	2014
424	waverage	SAME	4	lemma-google#electra-base-discriminator	0.6955208857574232	1531	524	686	1233
425	waverage	DIFF	4	lemma-google#electra-base-discriminator	0.6845124282982792	651	327	333	781
426	waverage	1-split-SAME	4	lemma-google#electra-base-discriminator		[]	[]	[]	[]
427	waverage	1-split-DIFF	4	lemma-google#electra-base-discriminator	0.6410256410256411	60	12	30	15
428	waverage	2-split-SAME	4	lemma-google#electra-base-discriminator	0.7737226277372263	204	11	51	8
429	waverage	2-split-DIFF	4	lemma-google#electra-base-discriminator	0.5978260869565217	53	1	36	2
430	waverage	0-split-dev-SAME	4	lemma-google#electra-base-discriminator	0.6794871794871795	116	37	63	96
431	waverage	0-split-dev-DIFF	4	lemma-google#electra-base-discriminator	0.7005988023952096	56	19	31	61
432	waverage	1-split-bal	4	lemma-google#electra-base-discriminator	0.5666666666666667	36	9	30	15
433	waverage	2-split-bal	4	lemma-google#electra-base-discriminator	0.5257731958762887	92	5	87	10
434	waverage	0-split-dev	5	lemma-google#electra-base-discriminator	0.6931106471816284	177	51	96	155
435	waverage	1-split-all	5	lemma-google#electra-base-discriminator	0.6324786324786325	60	12	31	14
436	waverage	2-split-all	5	lemma-google#electra-base-discriminator	0.7486338797814208	265	4	88	9
437	waverage	ALL	5	lemma-google#electra-base-discriminator	0.7182657434882954	2260	773	936	2097
438	waverage	SAME	5	lemma-google#electra-base-discriminator	0.7211877201811776	1577	478	630	1289
439	waverage	DIFF	5	lemma-google#electra-base-discriminator	0.7127151051625239	683	295	306	808
440	waverage	1-split-SAME	5	lemma-google#electra-base-discriminator		[]	[]	[]	[]
441	waverage	1-split-DIFF	5	lemma-google#electra-base-discriminator	0.6324786324786325	60	12	31	14
442	waverage	2-split-SAME	5	lemma-google#electra-base-discriminator	0.791970802919708	211	4	53	6
443	waverage	2-split-DIFF	5	lemma-google#electra-base-discriminator	0.6195652173913043	54	0	35	3
444	waverage	0-split-dev-SAME	5	lemma-google#electra-base-discriminator	0.6987179487179487	122	31	63	96
445	waverage	0-split-dev-DIFF	5	lemma-google#electra-base-discriminator	0.6826347305389222	55	20	33	59
446	waverage	1-split-bal	5	lemma-google#electra-base-discriminator	0.5666666666666667	37	8	31	14
447	waverage	2-split-bal	5	lemma-google#electra-base-discriminator	0.5309278350515464	94	3	88	9
448	waverage	0-split-dev	6	lemma-google#electra-base-discriminator	0.6931106471816284	172	56	91	160
449	waverage	1-split-all	6	lemma-google#electra-base-discriminator	0.6239316239316239	57	15	29	16
450	waverage	2-split-all	6	lemma-google#electra-base-discriminator	0.7540983606557377	264	5	85	12
451	waverage	ALL	6	lemma-google#electra-base-discriminator	0.7093636663369601	2227	806	957	2076
452	waverage	SAME	6	lemma-google#electra-base-discriminator	0.7156517362858581	1559	496	634	1285
453	waverage	DIFF	6	lemma-google#electra-base-discriminator	0.6974187380497132	668	310	323	791
454	waverage	1-split-SAME	6	lemma-google#electra-base-discriminator		[]	[]	[]	[]
455	waverage	1-split-DIFF	6	lemma-google#electra-base-discriminator	0.6239316239316239	57	15	29	16
456	waverage	2-split-SAME	6	lemma-google#electra-base-discriminator	0.8029197080291971	211	4	50	9
457	waverage	2-split-DIFF	6	lemma-google#electra-base-discriminator	0.6086956521739131	53	1	35	3
458	waverage	0-split-dev-SAME	6	lemma-google#electra-base-discriminator	0.7051282051282052	120	33	59	100
459	waverage	0-split-dev-DIFF	6	lemma-google#electra-base-discriminator	0.6706586826347305	52	23	32	60
460	waverage	1-split-bal	6	lemma-google#electra-base-discriminator	0.5555555555555556	34	11	29	16
461	waverage	2-split-bal	6	lemma-google#electra-base-discriminator	0.5463917525773195	94	3	85	12
462	waverage	0-split-dev	7	lemma-google#electra-base-discriminator	0.6951983298538622	174	54	92	159
463	waverage	1-split-all	7	lemma-google#electra-base-discriminator	0.6410256410256411	57	15	27	18
464	waverage	2-split-all	7	lemma-google#electra-base-discriminator	0.7622950819672131	264	5	82	15
465	waverage	ALL	7	lemma-google#electra-base-discriminator	0.705242334322453	2172	861	927	2106
466	waverage	SAME	7	lemma-google#electra-base-discriminator	0.7123804730749874	1545	510	633	1286
467	waverage	DIFF	7	lemma-google#electra-base-discriminator	0.6916826003824091	627	351	294	820
468	waverage	1-split-SAME	7	lemma-google#electra-base-discriminator		[]	[]	[]	[]
469	waverage	1-split-DIFF	7	lemma-google#electra-base-discriminator	0.6410256410256411	57	15	27	18
470	waverage	2-split-SAME	7	lemma-google#electra-base-discriminator	0.8029197080291971	211	4	50	9
471	waverage	2-split-DIFF	7	lemma-google#electra-base-discriminator	0.6413043478260869	53	1	32	6
472	waverage	0-split-dev-SAME	7	lemma-google#electra-base-discriminator	0.7051282051282052	122	31	61	98
473	waverage	0-split-dev-DIFF	7	lemma-google#electra-base-discriminator	0.6766467065868264	52	23	31	61
474	waverage	1-split-bal	7	lemma-google#electra-base-discriminator	0.5888888888888889	35	10	27	18
475	waverage	2-split-bal	7	lemma-google#electra-base-discriminator	0.5567010309278351	93	4	82	15
476	waverage	0-split-dev	8	lemma-google#electra-base-discriminator	0.6910229645093946	170	58	90	161
477	waverage	1-split-all	8	lemma-google#electra-base-discriminator	0.6324786324786325	54	18	25	20
478	waverage	2-split-all	8	lemma-google#electra-base-discriminator	0.7349726775956285	247	22	75	22
479	waverage	ALL	8	lemma-google#electra-base-discriminator	0.6885921529838444	2082	951	938	2095
480	waverage	SAME	8	lemma-google#electra-base-discriminator	0.7020634121791646	1526	529	655	1264
481	waverage	DIFF	8	lemma-google#electra-base-discriminator	0.6630019120458891	556	422	283	831
482	waverage	1-split-SAME	8	lemma-google#electra-base-discriminator		[]	[]	[]	[]
483	waverage	1-split-DIFF	8	lemma-google#electra-base-discriminator	0.6324786324786325	54	18	25	20
484	waverage	2-split-SAME	8	lemma-google#electra-base-discriminator	0.7773722627737226	202	13	48	11
485	waverage	2-split-DIFF	8	lemma-google#electra-base-discriminator	0.6086956521739131	45	9	27	11
486	waverage	0-split-dev-SAME	8	lemma-google#electra-base-discriminator	0.6923076923076923	119	34	62	97
487	waverage	0-split-dev-DIFF	8	lemma-google#electra-base-discriminator	0.688622754491018	51	24	28	64
488	waverage	1-split-bal	8	lemma-google#electra-base-discriminator	0.6	34	11	25	20
489	waverage	2-split-bal	8	lemma-google#electra-base-discriminator	0.5515463917525774	85	12	75	22
490	waverage	0-split-dev	9	lemma-google#electra-base-discriminator	0.6826722338204593	167	61	91	160
491	waverage	1-split-all	9	lemma-google#electra-base-discriminator	0.6068376068376068	51	21	25	20
492	waverage	2-split-all	9	lemma-google#electra-base-discriminator	0.7295081967213115	245	24	75	22
493	waverage	ALL	9	lemma-google#electra-base-discriminator	0.6826574348829542	2039	994	931	2102
494	waverage	SAME	9	lemma-google#electra-base-discriminator	0.7008052340211374	1526	529	660	1259
495	waverage	DIFF	9	lemma-google#electra-base-discriminator	0.6481835564053537	513	465	271	843
496	waverage	1-split-SAME	9	lemma-google#electra-base-discriminator		[]	[]	[]	[]
497	waverage	1-split-DIFF	9	lemma-google#electra-base-discriminator	0.6068376068376068	51	21	25	20
498	waverage	2-split-SAME	9	lemma-google#electra-base-discriminator	0.7773722627737226	202	13	48	11
499	waverage	2-split-DIFF	9	lemma-google#electra-base-discriminator	0.5869565217391305	43	11	27	11
500	waverage	0-split-dev-SAME	9	lemma-google#electra-base-discriminator	0.6955128205128205	121	32	63	96
501	waverage	0-split-dev-DIFF	9	lemma-google#electra-base-discriminator	0.6586826347305389	46	29	28	64
502	waverage	1-split-bal	9	lemma-google#electra-base-discriminator	0.5888888888888889	33	12	25	20
503	waverage	2-split-bal	9	lemma-google#electra-base-discriminator	0.5463917525773195	84	13	75	22
504	waverage	0-split-dev	10	lemma-google#electra-base-discriminator	0.6659707724425887	160	68	92	159
505	waverage	1-split-all	10	lemma-google#electra-base-discriminator	0.6239316239316239	47	25	19	26
506	waverage	2-split-all	10	lemma-google#electra-base-discriminator	0.7158469945355191	242	27	77	20
507	waverage	ALL	10	lemma-google#electra-base-discriminator	0.6711177052423343	1977	1056	939	2094
508	waverage	SAME	10	lemma-google#electra-base-discriminator	0.6897332662304982	1529	526	707	1212
509	waverage	DIFF	10	lemma-google#electra-base-discriminator	0.635755258126195	448	530	232	882
510	waverage	1-split-SAME	10	lemma-google#electra-base-discriminator		[]	[]	[]	[]
511	waverage	1-split-DIFF	10	lemma-google#electra-base-discriminator	0.6239316239316239	47	25	19	26
512	waverage	2-split-SAME	10	lemma-google#electra-base-discriminator	0.7591240875912408	200	15	51	8
513	waverage	2-split-DIFF	10	lemma-google#electra-base-discriminator	0.5869565217391305	42	12	26	12
514	waverage	0-split-dev-SAME	10	lemma-google#electra-base-discriminator	0.6923076923076923	121	32	64	95
515	waverage	0-split-dev-DIFF	10	lemma-google#electra-base-discriminator	0.6167664670658682	39	36	28	64
516	waverage	1-split-bal	10	lemma-google#electra-base-discriminator	0.6444444444444445	32	13	19	26
517	waverage	2-split-bal	10	lemma-google#electra-base-discriminator	0.5360824742268041	84	13	77	20
518	waverage	0-split-dev	11	lemma-google#electra-base-discriminator	0.6492693110647182	147	81	87	164
519	waverage	1-split-all	11	lemma-google#electra-base-discriminator	0.5897435897435898	40	32	16	29
520	waverage	2-split-all	11	lemma-google#electra-base-discriminator	0.7103825136612022	243	26	80	17
521	waverage	ALL	11	lemma-google#electra-base-discriminator	0.658094296076492	1895	1138	936	2097
522	waverage	SAME	11	lemma-google#electra-base-discriminator	0.6809260191243081	1552	503	765	1154
523	waverage	DIFF	11	lemma-google#electra-base-discriminator	0.6147227533460803	343	635	171	943
524	waverage	1-split-SAME	11	lemma-google#electra-base-discriminator		[]	[]	[]	[]
525	waverage	1-split-DIFF	11	lemma-google#electra-base-discriminator	0.5897435897435898	40	32	16	29
526	waverage	2-split-SAME	11	lemma-google#electra-base-discriminator	0.7664233576642335	203	12	52	7
527	waverage	2-split-DIFF	11	lemma-google#electra-base-discriminator	0.5434782608695652	40	14	28	10
528	waverage	0-split-dev-SAME	11	lemma-google#electra-base-discriminator	0.6538461538461539	119	34	74	85
529	waverage	0-split-dev-DIFF	11	lemma-google#electra-base-discriminator	0.6407185628742516	28	47	13	79
530	waverage	1-split-bal	11	lemma-google#electra-base-discriminator	0.6111111111111112	26	19	16	29
531	waverage	2-split-bal	11	lemma-google#electra-base-discriminator	0.5154639175257731	83	14	80	17
532	waverage	0-split-dev	12	lemma-google#electra-base-discriminator	0.592901878914405	148	80	115	136
533	waverage	1-split-all	12	lemma-google#electra-base-discriminator	0.48717948717948717	24	48	12	33
534	waverage	2-split-all	12	lemma-google#electra-base-discriminator	0.6994535519125683	238	31	79	18
535	waverage	ALL	12	lemma-google#electra-base-discriminator	0.6109462578305308	1882	1151	1209	1824
536	waverage	SAME	12	lemma-google#electra-base-discriminator	0.6298439859084046	1628	427	1044	875
537	waverage	DIFF	12	lemma-google#electra-base-discriminator	0.5750478011472275	254	724	165	949
538	waverage	1-split-SAME	12	lemma-google#electra-base-discriminator		[]	[]	[]	[]
539	waverage	1-split-DIFF	12	lemma-google#electra-base-discriminator	0.48717948717948717	24	48	12	33
540	waverage	2-split-SAME	12	lemma-google#electra-base-discriminator	0.7700729927007299	207	8	55	4
541	waverage	2-split-DIFF	12	lemma-google#electra-base-discriminator	0.4891304347826087	31	23	24	14
542	waverage	0-split-dev-SAME	12	lemma-google#electra-base-discriminator	0.5961538461538461	126	27	99	60
543	waverage	0-split-dev-DIFF	12	lemma-google#electra-base-discriminator	0.5868263473053892	22	53	16	76
544	waverage	1-split-bal	12	lemma-google#electra-base-discriminator	0.5333333333333333	15	30	12	33
545	waverage	2-split-bal	12	lemma-google#electra-base-discriminator	0.5412371134020618	87	10	79	18
